,text,Onlynouns,selectednouns
22,続いて交通安全対策のでございますが市街の境橋交差点につきましては変則な交差点であるから安全通行に関する市民の声が多いと聞いておりますと新町の間には福祉会館の道路が南北に走っており歩行信号もないから歩行に対する安全確保が求められている現況がありますさきに議員の御質問のにも答弁いたしましたが中旬に警視庁と田無警察が合同で実査をしたと聞いておりますので警視庁の判断をまちたいと思っております,"['交通安全対策の', '市街', '境橋交差点', '変則', '交差点', '安全通行', '市民', '声', '新町', '間', '福祉会館', '道路', '南北', '歩行信号', '歩行', '安全確保', '現況', 'さき', '中旬', '警視庁', '田無警察', '合同', '査', '警視庁', '判断']","['交差点', '田無警察']"
23,続いてと南芝久保の合流の問題でございますけれども五軒家と南芝久保の合流地点の交差点につきましては先般田無警察がこれまた実査を行い「信号の設置の要望が寄せられているが当該は信号を設置するでかえって事故を誘発するおそれがあるから交差点付近に滑りどめ舗装の安全対策の施工を実施してほしい」との要請を受けていると報告されております市では警察からの安全対策の要請を受けて現地を確認の対策の検討をしてまいりたいと考えております,"['南芝久保', '合流', '問題', '五軒家', '南芝久保', '合流地点', '交差点', '先般田無警察', '査', '信号', '設置', '要望', '当該', '信号', '設置', '事故', '誘発', '交差点付近', 'め舗装', '安全対策', '施工', '実施', '要請', '報告', '市', '警察', '安全対策', '要請', '現地', '確認', '対策', '検討']",['交差点']
24,続いて都市計画と溢水対策についてでございますけれども西東京総合計画では安全で快適に暮らすまちに位置づけ災害に強いまちの１つとして計画な溢水対策の取り組みを進めておりますマンション建設や宅地開発に伴う雨水対策につきましては「西東京宅地開発に関する指導要綱」に基づき計画地区の雨水流出抑制は自区内処理を基本とし区域からの流出防止を講じる指導しております通常は時間降雨に対応する指導しておりますが開発区域が溢水地域である場合には事前協議の段階で協力を求め近隣への影響などを考慮した基準の対策を講じるお願いしております市ではこのな対応を行っていますが近年頻発する局所な集中豪雨など短時間の降雨増加が引き金となり溢水地域が増加傾向になっているも事実でございます引き続き溢水対策に努力してまいりたいと考えております,"['都市計画', '溢水対策', '西東京総合計画', '安全', '快適', 'まち', '災害', 'まち', '計画', '溢水対策', '取り組み', 'マンション建設', '宅地開発', '雨水対策', '西東京宅地開発', '指導要綱', '計画地区', '雨水流出抑制', '区内処理', '基本', '区域', '流出防止', '指導', '通常', '時間降雨', '対応', '指導', '開発区域', '溢水地域', '場合', '事前協議', '段階', '協力', '近隣', '影響', '考慮', '基準', '対策', 'お願い', '市', '対応', '近年頻発', '局所', '集中豪雨', '短時間', '降雨増加', '引き金', '溢水地域', '増加傾向', '事実', '溢水対策', '努力']","['都市計画', '溢水対策', '災害', '溢水対策', '雨水対策', '溢水対策']"
25,若干私見が入りますけれども先ほど議員が指摘されました溢水のハザードマップのなをきちんとやっぱりつくる必要を感じておりますといいますも前に田柄とそれからですねその水域を全部歩いてみましたけれども大体その水域に関連したですねつまり今は暗渠になってしまってどこに川があるかわからなくなっているでございますがその近傍で溢水が発生しておりますもちろん飛び地もないでありませんかつての恐らくくぼ地ですとか沼地のなだったではないかと思いますが議員も恐らく心配しておられると思うですが例えば芝久保などの地域も川とは直接関係はないですがくぼ地になっておりますねそのなで発生しておりますので因果関係があるではないかと考えておりますただマンションについては自区内処理というでございますそこにできたによってまたアスファルトが張られて水の逃げ場がなくなってしまうというなは十分起こり得る可能がありますので今後御指摘を踏まえまして十分検討して適切な指導また協力要請ができるにしていきたいと思います,"['若干私見', '先', '指摘', '溢水', 'ハザードマップ', '必要', '前', '田柄', '水域', '全部', '大体', '水域', '関連', '今', '暗渠', '川', '近傍', '溢水', '発生', '飛び地', 'つて', '地', '沼地', '心配', '芝久保', '地域', '川', '直接関係', '地', '発生', '因果関係', 'マンション', '区内処理', 'アスファルト', '水', '逃げ場', '十分', '可能', '今後', '指摘', '十分検討', '適切', '指導', '協力要請']",
26,それから乳幼児の医療制度の拡大についてでございますけれども東京は子育て推進の一環として義務教育就学にある児童つまり小学生中学生を対象として医療の一部を助成する義務教育就学医療助成事業の創設を発表いたしました事業の実施主体は区市町村実施時期は平成月からとされ児童手当に準拠する所得制限を設け医療のを助成するでございます必要な財源のは東京の補助となりますが残りのは市の財政負担となりますここに実は多摩では頭の痛い問題がございます子育てにある保護にとっては非常に喜ばれる事業であるとは思いますが市といたしましては何分東京の急な提案でもあり財源確保のから慎重に対応せざるを得ないも御理解いただきたいと思います,"['乳幼児', '医療制度', '拡大', '東京', '子育て推進', '一環', '義務教育就学', '児童つまり小学生中学生', '対象', '医療', '一部', '助成', '義務教育就学医療助成事業', '創設', '発表', '事業', '実施主体', '区市町村実施時期', '平成月', '児童手当', '準拠', '所得制限', '医療の', '助成', '必要', '財源の', '東京', '補助', '残りの', '市', '財政負担', '多摩', '頭', '問題', '子育て', '保護', '非常', '事業', '市', '東京', '急', '提案', '財源確保の', '慎重', '対応', '理解']",
27,今回の東京の制度の提案については多摩地区各市の動向などを踏まえまた市長を通じて東京に対する働きかけを既に行っているでございますけれどもその内容は今若干申し上げましたに区の経常収支比率がを割るのとを超える自治体が多い多摩地域では財政な基盤が違うですねしたがって願わくは多摩地域については全部東京が持つとかそういう財政格差を是正するな施策であるならば大歓迎なでございますが裏負担があるというで市長でも大変な課題となっているでございます東京都区におきましては既に中学校までの医療の無料を実現している団体もあるを踏まえ都民が公平にサービスを受けるな制度構築も必要と考えております子どもにかかる医療助成制度の充実についてさらに市長を通じて東京に対する働きかけをしてまいりたいと考えております,"['今回', '東京', '制度', '提案', '多摩地区各市', '動向', '東京', '働きかけ', '内容', '今若干', '区', '経常収支比率', '自治体', '多摩地域', '財政', '基盤', '多摩地域', '全部東京', '財政格差', '是正', '施策', '歓迎', '裏負担', '大変', '課題', '東京都区', '中学校', '医療', '無料', '実現', '団体', '都民', '公平', 'サービス', '制度構築', '必要', '子ども', '医療助成制度', '充実', '東京', '働きかけ']",
28,先般北の区長にも久しぶりに会いましたけれども「何か明るい話題は」と言いましたら「中学生まで医療を無料にいたしました」と「ああいいですね」と言いながらもやっぱり財政の格差ですねそれを如実に感じた次第でございます市長としても一生懸命働きかけを強めていきたいと思います,"['先般北', '区長', '久しぶり', '話題', '中学生', '医療', '無料', '財政', '格差', '如実', '次第', '一生懸命働きかけ']",
29,それから地域のコミュニティ施設の高齢対策でございますけれどもコミュニティセンター地区会館などには高齢など多くの市民の皆さんが民謡カラオケダンスまたは日本舞踊や親子読書書道などさまざまな学習や趣味または健康増進の場として利用されており地域になくてはならない施設となっているを承知しております,"['地域', 'コミュニティ施設', '高齢対策', 'コミュニティセンター地区会館', '高齢', '多く', '市民', '皆さん', '民謡カラオケダンス', '日本舞踊', '親子読書書道', 'さまざま', '学習', '趣味', '健康増進', '場', '利用', '地域', '施設', '承知']",
30,さて市内には東伏見コミュニティセンターふれあいセンターなどを含めの地区会館がございますそのの施設は施設で現在エレベーターのあるは東伏見コミュニティセンターふれあいセンターの施設となっており残りの施設につきましてはエレベーターを設置するは構造や敷地の問題があると存じておりますので今後の検討課題とさせていただきたいと思います,"['市内', '東伏見コミュニティセンター', 'センター', '地区会館', 'の施設', '施設', '現在エレベーター', '東伏見コミュニティセンター', 'センター', '施設', '残り', '施設', 'エレベーター', '設置', '構造', '敷地', '問題', '今後', '検討課題']",
31,また施設の高齢対策でございますがいわゆる指定管理である運営協議が管理している施設については入り口はすべて自動ドアで車いすでの出入りが可能な施設でございますまたトイレは洋式トイレとなっておりトイレには手すりを設置するとともに万が一に備え非常ボタンも設置配置しておりますこのほか点字案内や誘導ブロックの設置出入りにスロープを設け車いすでの出入りに考慮しているといった状況でございますこのな配慮が一定なされているでございますけれども実際に利用される市民の皆様の身になって安全で使いやすい会館の運営に努めてまいりたいと考えております,"['施設', '高齢対策', '指定管理', '運営協議', '管理', '施設', '入り口', 'すべて自動ドア', '車いす', '出入り', '可能', '施設', 'トイレ', '洋式トイレ', 'トイレ', '手すり', '設置', '万が一', '非常ボタン', '設置配置', 'ほか点字案内', '誘導ブロック', '設置出入り', 'スロープ', '車いす', '出入り', '考慮', '状況', '配慮', '一定', '利用', '市民', '身', '安全', '会館', '運営']",
32,私のからの答弁はでございますが他の部分につきましては教育または詳細にわたる部分につきましては担当部長のからお答えをさせていただきます,"['私の', '他', '部分', '教育', '詳細', '部分', '担当部長の']",
33,	:◯教育（）それでは議員の交通安全対策のお尋ねにつきまして私のから御答弁申し上げます,"['', '◯教育', '交通安全対策', 'お尋ね', '私の']",
34,通学の指定につきましては特に法的に根拠があるでなく学校におきまして安全をかんがみ教育委員との協議の指定しているが現状でございます議員お尋ねの向台東は小学校の西側を南北に通る田無に通ずる道でございますこの通りにつきましては現在通学でからまでのスクールゾーンまたから規制地区でございますが駅に通ずる利便の高い道であり通勤・通学を含めまして交通の多い通りであるは承知いたしておりますその通学途中の横断箇所には交通擁護を配置いたしまして正面付近では教員が交通・防犯のに児童生徒を誘導するなど安全につきましては最大限の配慮をいたしておりますが今後も児童生徒に対する安全教育につきまして学校を通じまして交通安全対策を指導してまいりたいと考えております,"['通学', '指定', '法的', '根拠', '学校', '安全', '教育委員', '協議', '指定', '現状', '台東', '小学校', '西側', '南北', '田無', '道', '通り', '現在通学', 'スクールゾーン', '規制地区', '駅', '利便', '道', '通勤', '通学', '交通', '通り', '承知', '通学途中', '横断箇所', '交通擁護', '配置', '正面付近', '教員', '交通', '防犯', '児童生徒', '誘導', '安全', '最大限', '配慮', '今後', '児童生徒', '安全教育', '学校', '交通安全対策', '指導']","['通り', '交通', '通り', '交通', '防犯']"
35,	:◯（）順次ただいまの答弁に対して再質問をさせていただきます時間の可能な御答弁をいただきたいと思いますまず臨時職員のの市長答弁について再質問させていただきますと要は少子高齢社会に対する職員採用をどのにしていくかというについて今の答弁のでは全く方向が見えないというが現状でございます担当部長としてはこの今の市長答弁について少子高齢社会に対応する庁でも結構ですけれども検討委員を立ち上げてそういった方向を示すかどうかこのについて伺いたいと思いますのこの制度の流れについてどういう手順を追っていくかこれについてもお示しをいただきたいと思います,"['', '◯', 'いま', '時間', '可能', '臨時職員', '少子高齢社会', '職員採用', '今', '方向', '現状', '担当部長', '今', '少子高齢社会', '対応', '庁', '結構', '検討委員', '方向', '制度', '流れ', '手順', '示し']",['検討委員']
36,"臨時職員は合併の経過があったというでございますけれども現状西東京の総合教育施設嘱託が,の時給で仕事内容を見ていくとこの報酬に合っているかどうか合併したからといってこういったについては検証してもいいではないかと思いますそれでは職員組合と合意しているというですけれども何を時給の基準にされているか明確にお答えをいただきたいと思います","['臨時職員', '合併', '経過', '現状西東京', '総合教育施設嘱託', ',', '時給', '仕事内容', '報酬', '合併', '検証', '職員組合', '合意', '時給', '基準', '明確']",
37,それから石川の説明についてですけれども地区計画を市が決めてその地区計画に基づいて業者は開発していくというになりますのでこの地区計画と業者の開発の関連については市が積極に住民説明をすべきだと思いますよやったからいいだというそういう市の対応というが地域住民が納得いかないというになると思うですけれどもそこについては担当部長のから再度御答弁いただきたいと思います,"['石川', '説明', '地区計画', '市', '地区計画', '業者', '開発', '地区計画', '業者', '開発', '関連', '市', '積極', '住民説明', '市', '対応', '地域住民', '納得', '担当部長の']",
38,周辺道路の問題の解決は今まで答弁をしてきたというですけれども今まで答弁されてきた経過が危険だからここで再質問しているであって明確にどことどこはどういうな──いわば危険なはもうわかっているですよねそういったについてはどういうな施策をするかというを明確に住民に示していただきたいと思いますがおできになりますでしょうか,"['周辺道路', '問題', '解決', '今', '今', '経過', '危険', '明確', '危険', '施策', '明確', '住民', 'おでき']",['周辺道路']
39,それから第の交通安全対策について教育に再質問いたします今交通法令根拠がないとおっしゃっておりましたけれども現実にはそういうだと思いますよだけれども交互通行になっていて雨が降った子どもが傘を持って歩いているに車が来て子どもの傘が押されたりという状況を見ているとあそこはからそういう時間があるだったらとめるべきです完全にそうしなければ子どもは安全に通行していけないという現状です法令根拠がないと言うけれども簡単に言えば道路交通があって通ってはいけないという法律じゃないですかその法律を逸脱して車が通っているという現状を認識すべきですそういったに関係してもっと強力に学校が要請をしたりまた方法をとっていくべきだと考えております教育の答弁はあまりにも表面な答弁だと思いますけれどもこれについては再答弁を求めたいと思います,"['交通安全対策', '教育', '交通法令根拠', '現実', '交互通行', '雨', '子ども', '傘', '車', '子ども', '傘', '状況', '時間', '完全', '子ども', '安全', '通行', '現状', '法令根拠', '簡単', '道路交通', '法律', '法律', '逸脱', '車', '現状', '認識', '関係', '強力', '学校', '要請', '方法', '教育', '表面']",
40,それから五軒家と市街については了解でございます,"['五軒家', '市街', '了解']",
41,それから溢水対策については今市長は私見ではありますがというでやはり検証すべきだというを明確に述べられておりましたけれども今後のこのハザードマップをつくっていくという方向についてスケジュールをお示しいただきたいと思います市長はやるべきだと言ったですから担当部局はやらざるを得ませんのでこの明確なスケジュールを示していただきたいと思います,"['溢水対策', '私見', '検証', '明確', '今後', 'ハザードマップ', '方向', 'スケジュール', '担当部局', '明確', 'スケジュール']",['溢水対策']
