,text,Onlynouns,selectednouns
10,	:◯市長（）ごう議員の一般ついて西武柳沢周辺のまちついてお答えし都市計画道路保谷住吉とそれ付属西武柳沢北口前広場の整備向けたついては第事業計画の計画期間で平成で整備着手が行える現在が進めて他の優先整備路線の道路整備事業の進捗状況や市の財政状況踏まえつつ今後実施計画ので整理してこれの取り組みとましては地域の方々の要請基づき担当地域勉強派遣し都市計画道路整備向けた機運の醸成向けて努めてでござい今後も勉強の集まり対しましては必要応じて市の職員参加させるまちの機運醸成向けた支援行ってたい,"['', '一般', '西武柳沢周辺', 'まち', '都市計画道路保谷住吉', 'それ付属西武柳沢北口', '広場', '整備', '事業計画', '計画期間', '平成', '整備着手', '現在', '他', '優先整備路線', '道路整備事業', '進捗状況', '市', '財政状況', '今後実施計画', '整理', '取り組み', '地域', '方々', '要請', '担当地域勉強派遣', '都市計画道路整備', '機運', '醸成', '今後', '勉強', '集まり', '必要', '市', '職員参加', 'まち', '機運醸成', '支援']",
11,次富士街道の無電柱ついてお答えし富士街道含めた都道の無電柱整備つきましては平成の東京予算反映される本年７月東京都市建設行政協議通じて都市整備及び建設対して要望提出したでございまた本市では今年度無電柱推進計画の策定予定しており優先無電柱検討路線の位置づけも含め計画素案取りまとめたでございが素案おきましても富士街道含む都道路線優先検討路線位置づけておりなお都道つきましては早期の無電柱東京要請していくおり,"['次富士街道', '電柱', '富士街道', '都道', '電柱整備', '平成', '東京予算反映', '本年7月東京都市建設行政協議', '都市整備', '建設', '要望提出', '本市', '今年度', '電柱推進計画', '策定予定', '優先', '電柱検討路線', '位置づけ', '計画素案', '素案', '富士街道', '都道路線優先検討路線', '都道', '早期', '電柱東京要請', 'おり']",
12,"次公園行政ついてお答えし本年３月策定公園配置計画では基本方針の１つ「財源の確保の方法工夫しよう」掲げておりこのでみどり基金の原資となる金銭納付の基準見直したでござい具体は金銭納付かえるができる基準とまして開発区域の境界水平距離での範囲既存または新設予定の緑地が存在場合金銭納付可能とでござい本年４月見直しの基準より開発事業との協議進めており月末現在で,,が実績となるでござい今後も引き続きみどり基金の充実取り組んでたい","['公園行政', '本年3月策定公園配置計画', '基本方針', '財源', '確保', '方法工夫', 'みどり基金', '原資', '金銭納付', '基準', '具体', '金銭納付', '基準', '開発区域', '境界水平距離', '範囲既存', '新設予定', '緑地', '存在場合金銭納付可能', '本年4月見直し', '基準', '開発事業', '協議', '月末現在', ',,', '実績', '今後', 'みどり基金', '充実']",['公園行政']
13,次都立東伏見公園おける喫煙の状況でございが東京確認した禁煙の措置はとられておらず指定喫煙場所も設置していないと伺っておりただし子どもが遊んで付近では喫煙御遠慮してしてとでござい吸い殻のポイ捨てつきましても園内の巡回パトロールの注意と伺っておりが東京対しこの状況ついてはお伝えしていき,"['都立東伏見公園', '喫煙', '状況', '東京確認', '禁煙', '措置', '指定喫煙場所', '設置', '子ども', '付近', '喫煙', '遠慮', '吸い殻', 'ポイ捨て', '園内', '巡回パトロール', '注意', '東京', '状況', 'お伝え']","['喫煙', '喫煙']"
14,次保谷市民集会ついてお答えし本市では人と人とのふれあい尊重し市民の自主かつ自発な文化教養の高揚図りもって市民主体よる市民本位の豊かな地域社会の発展寄与地域社会の活動拠点市民集会含む市民交流施設整備して現在市民主体の地域社会おける活動拠点また地域のがサークル活動や地域活動行う場所多目的利用されており今後も自発な活動行える身近な施設の役割が高まると期待しており保谷市民集会つきましてはが消防倉庫が詰所和室おり火災水害よって住む場所失ったが緊急かつ一時宿泊場所設置して施設でございが一時宿泊使用しない場合は市民集会活用しており建物の老朽課題がございので施設の利用状況や周辺地域おける類似の代替機能も勘案しながら具体な対応検討していく必要がと認識してでござい保谷周辺住民の皆様が交流の場使われて保谷市民集会つきましては御利用の皆様のさまざまな御伺ってでので詰所和室活用して現状踏まえながら今後市民交流施設の取りまとめるで当該地域の集会機能ついても検討してたい,"['次保谷市民集会', '本市', '人', '人', '尊重', '市民', '自主', '自発', '文化教養', '高揚', '市民主体', '市民本位', '豊か', '地域社会', '発展寄与地域社会', '活動拠点市民集会', '市民交流施設整備', '現在市民主体', '地域社会', '活動拠点', '地域の', 'サークル活動', '地域活動', '場所多目的利用', '今後', '自発', '活動', '身近', '施設', '役割', '期待', '保谷市民集会', '消防倉庫', '詰所和室', '火災水害', '場所', '緊急', '一時宿泊場所設置', '施設', '一時宿泊使用', '場合', '市民集会活用', '建物', '老朽課題', '施設', '利用状況', '周辺地域', '類似', '代替機能', '勘案', '具体', '対応検討', '必要', '認識', '保谷周辺住民', '交流', '場', '保谷市民集会', '利用', 'さまざま', '詰所和室活用', '現状', '今後市民交流施設', '当該地域', '集会機能', '検討']",
15,"次観光振興事業ついてお答えし平成９月多摩地域の魅力の拡大及びインバウンドへの対応目的東京商工会連合より多摩観光推進協議が設立された受け昨年度より多摩北部都市広域行政との連携よるカードラリーの実施提案して本年６月事業の実施が決定された受け北多摩ＴＯＫＹＯカードラリー月月のよるまち歩き観光事業が実施される実施向けてはカードデザイン及び配布ポイントの提案市内事業及び団体の紹介公共施設活用の調整情報発信ついて各市ととも調整図って全体としましては種類のカードが作成され各市の市活用した周知行ったほか各市のキャラクター活用したオリジナルグッズや逸品の詰め合わせの景品用意ができ西東京市内はの配布ポイント設置し月の開催された市民まつりの会場おきましては,のの御参加がでござい本事業より地域資源の魅力向上図り域内の交流人口及び消費増加つなげるととも東京大会引き続き各種連携拡大し域外の来訪の増加目指してたい","['観光振興事業', '平成9月多摩地域', '魅力', '拡大', 'インバウンド', '対応目的東京商工会連合', '多摩観光推進協議', '設立', '受け昨年度', '多摩北部都市広域行政', '連携', 'カードラリー', '実施提案', '本年6月事業', '実施', '決定', '受け北多摩TOKYOカードラリー月月', 'まち歩き観光事業', '実施', '実施', 'カードデザイン', '配布ポイント', '提案市内事業', '団体', '紹介公共施設活用', '調整情報発信', '各市', '調整', '全体', '種類', 'カード', '作成', '市', '市活用', '周知', 'ほか各市', 'キャラクター活用', 'オリジナルグッズ', '逸品', '詰め合わせ', '景品用意', '西東京市内', '配布ポイント設置', '月', '開催', '市民まつり', '会場', ',', '参加', '事業', '地域資源', '魅力向上', '域内', '交流人口', '消費増加', '東京大会', '各種連携拡大', '域外', '来訪', '増加']",['観光振興事業']
16,次市内農業の担い手ついてお答えし都市農業振興基本及び都市農業振興基本計画おきまして国及び地方公共団体は都市農業の担い手の育成及び確保図る農産物の生産必要な施設の整備技術及び知識の普及指導情報提供必要な施策講ずるとされており本市おきましては平成以降東京農林水産振興財団との連携より援農ボランティアの養成講座実施しておりこれ超えるが修了されており本市の特徴の１つ平成以降援農ボランティアの講座修了されたは農のアカデミー体験実習農園の運営参加して園児及び児童の農業体験のサポートとあわせみずの農業技術向上させていくの講座受講しておりこの取り組みよりボランティアののスキルアップ加え市内農業への理解が進み農業のとのマッチングが進んだ事例も見られるでござい人口増加が続く本市市民の皆様農業農地の価値理解しては重要でがまちおける担い手の確保もつながる引き続きボランティアの養成加えさまざまな農業体験の機会の提供行い農業の皆様市民の皆様及び行政が一体となった都市と農業が共生まち進めるで市内農業の担い手の確保向けた取り組み展開して,"['市内農業', '担い手', '都市農業振興基本', '都市農業振興基本計画', '国', '地方公共団体', '都市農業', '担い手', '育成', '確保', '農産物', '生産必要', '施設', '整備技術', '知識', '普及指導情報提供必要', '施策', '市', '平成以降東京農林水産振興財団', '連携', '援農ボランティア', '養成講座実施', '修了', '市', '特徴', '平成以降援農ボランティア', '講座修了', '農', 'アカデミー体験実習農園', '運営参加', '園児', '児童', '農業体験', 'サポート', '農業技術向上', '講座受講', '取り組み', 'ボランティア', 'スキルアップ', '市内農業', '理解', '農業の', 'マッチング', '事例', '人口増加', '本市市民', '価値理解', '重要', 'まち', '担い手', '確保', 'ボランティア', '養成', 'さまざま', '農業体験', '機会', '提供行い農業', '行政', '一体', '都市', '農業', '共生まち', '市内農業', '担い手', '確保', '取り組み展開']","['ボランティア', 'ボランティア']"
17,感ブレーカーついてお答えしブレーカーは地震災自動的家屋の電気の供給遮断で各家庭設置で出火の防止や適切な停電復旧有効な設備の１つと認識しておりしかしながら種類よっては夜間の発災突然停電してしまう可能も技術な課題や経費な課題認識しており特生命の維持直結な医療機器設置して場合停電対処できるバッテリー備えたり夜間の照明確保の停電作動足元や懐中電灯の照明器具の常備が必要な課題慎重検討してでございまたあわせて市長通じて東京対し大規模地震の電気火災の発生抑制図り被害の未然防止推進ためブレーカーの設置対補助制度の創設や国対働きかけとまして設置の義務ブレーカーの普及係る法制度の整備や財政措置要望してでござい市とましても引き続き西東京消防署と協力しながら地震発生の火災防止ついて市民の皆様への周知啓発行って,"['感ブレーカー', 'ブレーカー', '地震災自動的家屋', '電気', '供給遮断', '家庭設置', '出火', '防止', '適切', '停電復旧有効', '設備', '認識', '種類', '夜間', '発災', '停電', '可能', '技術', '課題', '経費', '課題認識', '特生命', '維持直結', '医療機器設置', '場合停電対処', 'バッテリー', '夜間', '照明確保', '停電作動足元', '懐中電灯', '照明器具', '常備', '必要', '課題慎重検討', '東京', '規模地震', '電気火災', '発生抑制', '被害', '未然防止推進ためブレーカー', '設置対補助制度', '創設', '国対働きかけ', '設置', '義務ブレーカー', '普及', '法制度', '整備', '財政措置要望', '市', '西東京消防署', '協力', '地震発生', '火災防止', '市民', '周知啓発']",
18,	:◯教育（）図書館ついてお答え,"['', '◯教育図書館']",
19,書籍消毒の導入つきましては多摩の図書館のでは青梅武蔵野で利用が自分で使用また調布では職員が使用が設置され導入検討がござい図書館ではたばこや魚のおいの付着した資料ついて調査した市内全館で平均前後発生し年間で約図書館資料のは貴重なも含まれので資料保存していく目的も導入の価値はとおり導入つきましては費用対効果さら調査研究してたい,"['書籍消毒', '導入', '多摩', '図書館', '青梅武蔵野', '利用', '自分', '使用', '調布', '職員', '使用', '設置', '導入検討', '図書館', 'たばこ', '魚', 'おい', '付着', '資料', '調査', '市内全館', '平均前後発生', '年間', '図書館資料の', '貴重', '資料保存', '目的', '導入', '価値', 'とおり導入', '費用対効果さら調査研究']","['図書館', '図書館']"
20,次読書通帳でございが通帳へのプリント出力係りシステム費用と通帳の消耗の経費費用対効果ついて現在図書館では読書通帳かわり子どもが読書親しめる読んだ本の記録と自分の評価記入してもらいスタンプシートいこいーなスタンプ押してシート集める実施しており読書通帳は多摩地区ではでの実例はございが他市でのさまざまな方法での活用事例や学校図書館での事例ついても今後研究してたい,"['読書通帳', '通帳', 'プリント出力係りシステム費用', '通帳', '消耗', '経費費用対効果', '現在図書館', '読書通帳かわり子ども', '読書', '本', '記録', '自分', '評価記入', 'スタンプシートいこいー', 'スタンプ', 'シート', '実施', '読書通帳', '多摩地区', '実例', '市', 'さまざま', '方法', '活用事例', '学校図書館', '事例', '今後研究']",
21,	:◯（ごう）御がとうございそれでは順追って言わせて,"['', '◯', '順']",
22,西武柳沢ついてこれも今期の間さまざまなさせて地域もまだまだこうしてほしいああしてほしいがまとまり切っていない状況もなかなか目見えてはきていないかな次もしまたここ戻ってこられたらまたこの問題もしっかり取り組んでたいまた勉強も通じて地域の方々と一緒勉強参加して機運醸成一緒努めてたいと申し上げてこれは終わり,"['西武柳沢', '今期', '間さまざま', '地域', '状況', '目', '次', '問題', '勉強', '地域', '方々', '一緒勉強参加', '機運醸成一緒']",
23,"次公園行政ついて金銭納付も,でしっかりこの制度が進んできただながよくわかりこの制度活用してこれしっかりと取り組み続けてたいまた都立東伏見公園のたばこのポイ捨てついても道路部分だけじゃなくて芝生のも入っていたお声結構多くのおりので東京しっかり巡回パトロールだけじゃなくてできれば常設の管理な置いてそこで管理していただけるといいなは夏バーベキューやられてとか冬積雪が場合普通スノーボードもやっていたりのでそういったももし管理があればしっかりと管理していただけるかなのでこれも東京伝えていただければ","['公園行政', '金銭納付', ',', '制度', '制度活用', '都立東伏見公園', 'たばこ', 'ポイ捨て', '道路部分', '芝生の', '声', '多く', '東京', '巡回パトロール', '常設', '管理', '管理', '夏バーベキュー', '冬積雪', '場合普通スノーボード', 'もも', '管理', '管理', '東京']",['公園行政']
24,市民集会ついて市民集会も周辺同じな類似施設がなかなかなくて一番近いでこもれびか南口の公民館行かなきゃいけない状況のでこれも近くの市有の活用検討してたい申し上げてこれも終わり,"['市民集会', '市民集会', '周辺同じ', '類似施設', '一番', 'びか南口', '公民館', '状況', '近く', '市有', '活用検討', 'たい']",
25,次観光振興事業ついて本年度広域よるカードラリーの実施向けて各種連携が行われてがよくわかりチラシも見せて抽せんでもらえる景品各種のキャラクターがデザインされたグッズや逸品が広域連携で実施効果が目見えてわかるな事業なってなよく思い町場で話と新た市民なられたが自分が住む町の情報欲しがってな感じるが行政サービスの情報だけではなくて農産物や飲食また歴史や景観知って楽しとか人教えたい気持ちのあらわれだと思っておりので引き続き東京オリンピック・パラリンピック向けて各種の連携拡充して魅力アップ進めてたいと申し上げてこれも終わり,"['観光振興事業', '年度広域', 'カードラリー', '実施', '各種連携', 'チラシ', '抽せん', '景品各種', 'キャラクター', 'デザイン', 'グッズ', '逸品', '広域連携', '実施効果', '目', '事業', '町場', '話', '新た市民', '自分', '町', '情報', '行政サービス', '情報', '農産物', '飲食', '歴史', '景観', '人', '気持ち', 'あらわれ', '東京オリンピック', 'パラリンピック', '各種', '連携拡充', '魅力アップ']","['観光振興事業', '東京オリンピック', 'パラリンピック']"
26,次市内農業の担い手ついて援農ボランティアの育成が東京と連携して行われてがよくわかりの中本独自の育成方法ついては月の朝日新聞の記事でも掲載されておりこの記事では立川板橋そして西東京の取り組みが紹介されておりが本市の農のアカデミー活用した担い手の育成は他の区はないオリジナル感じたで国では都市農業の振興向けた大きな動きが続いておりのでこの市内農業農地興すつなげるはやはり担い手の確保が必要で引き続き現状把握した効果な取り組み行ってととも市民のが身近農業感じるができる事業展開してたいとこれも申し上げて終わり,"['市内農業', '担い手', '援農ボランティア', '育成', '東京', '連携', '中本独自', '育成方法', '月', '朝日新聞', '記事', '掲載', '記事', '立川板橋', '西東京', '取り組み', '紹介', '市', '農', 'アカデミー活用', '担い手', '育成', '他', '区', 'オリジナル', '国', '都市農業', '振興', '動き', '市内農業農地', '担い手', '確保', '必要', '現状把握', '効果', '取り組み', '市民の', '身近農業', '事業展開']",
27,感ブレーカーついて引き続き市も検証しておりのでこれも検討してたい,"['感ブレーカー', '市', '検証', '検討']",
28,図書館の書籍消毒ついてもがとうございこれも調査研究していただけるなのであとだけ本の貸し出し受けるレシートなが出てくるこれもなかなか貸し本で出てきたレシートがどこか行っちゃったり返す何の本借りていたかわないがよくこれも今ポイントカードとかで磁気で上書きできるなカードがので紙じゃなくてカードのががたいかな思いもしのでこれもあわせて調査研究して申し上げて一般終わり,"['図書館', '書籍消毒', '調査研究', 'あと', '本', '貸し出し', 'レシート', '貸し本', 'レシート', 'ポイントカード', '磁気', '上書き', 'カード', '紙', 'カード', '思い', '調査研究', '一般']",['図書館']
29,	:◯（のり）議長の御指名ので通告従いまして一般させて,"['', '指名', '通告', '一般']",
30,ひばりヶ丘周辺のまちついてお伺い同僚議員もがございが改めて確認させてたい,"['ひばりヶ丘周辺', 'まち', '確認']",
31,()ひばりが丘駅前交番ついてでございひばりヶ丘南口の駅前交番つきましては４月以降複数わたり警視庁と交換で第定例の御で西武鉄道株式会社警視庁対してひばりヶ丘南口前広場面した西武敷地への交番移設ついて改めて提案がとの御がございがの進捗状況ついてお聞かせたい,"['ひばりが丘駅', '交番', 'ひばりヶ丘南口', '駅前交番', '4月以降複数', '警視庁', '交換', '定例', '西武鉄道株式会社警視庁', 'ひばりヶ丘南口', '広場', '西武敷地', '交番移設', '提案', '進捗状況']","['ひばりヶ丘南口', '駅前交番', 'ひばりヶ丘南口']"
32,()ひばりヶ丘周辺の歩きたばこポイ捨て禁止地域設定ついてでござい平成９月土曜日ひばりヶ丘周辺路上喫煙・ポイ捨て防止地区指定されがこれの取り組み状況市民への周知今後の取り組みついてお聞かせたい,"['ひばりヶ丘周辺', '歩きたばこポイ捨て禁止地域設定', '平成9月土曜日ひばりヶ丘周辺路上喫煙', 'ポイ捨て防止地区指定', '取り組み状況市民', '周知今後', '取り組み']",
33,()都市計画道路の進捗状況ついてお伺い整備が進み都市計画道路の車道と歩道の開放時期ついてお聞かせたいまたタクシーはいつ乗り入れとなるかまたタクシー乗り場へは屋根は設置されるか点ついてお聞かせたい,"['都市計画道路', '進捗状況', '伺い整備', '都市計画道路', '車道', '歩道', '開放時期', 'タクシー', '乗り入れ', 'タクシー乗り場', '屋根', '設置', '点']",
34,()ひばりヶ丘北口の溢水対策ついてお伺い８月のゲリラ豪雨ではひばりが丘北付近では道路冠水が発生ひばりヶ丘北口では都市計画道路の整備あわせて貯留の整備も行われがそれだけでは対応がし切れませんこうした溢水対して既存道路への貯留の整備は有効ではないかと思われがお聞かせくださいまたひばりヶ丘北口の雨水処理白子は平成の白子川上雨水幹線整備や平成のポンプ施設整備より雨水処理能力の向上は図られがより処理能力の向上図る白子川上整備ついてのお聞かせたい,"['ひばりヶ丘北口', '溢水対策', '伺い8月', 'ゲリラ豪雨', 'ひばりが丘北付近', '道路冠水', '発生ひばりヶ丘北口', '都市計画道路', '整備', '貯留', '整備', '対応', '溢水', '既存道路', '貯留', '整備', '有効', 'ひばりヶ丘北口', '雨水処理白子', '平成', '白子川上雨水幹線整備', '平成', 'ポンプ施設整備', '雨水処理能力', '向上', '処理能力', '向上', '白子川上整備']","['ひばりヶ丘北口', '溢水対策', '道路冠水', 'ひばりヶ丘北口']"
35,()ひばりヶ丘北口の自転車駐車の進捗状況ついて月の市ひばりヶ丘北口自転車駐車の定期利用の受け付け月開始と掲載されておりが自転車駐車の現在の進捗状況ついてお聞かせたい,"['ひばりヶ丘北口', '自転車駐車', '進捗状況', '月', '市ひばりヶ丘北口自転車駐車', '定期利用', '受け付け月開始', '掲載', '自転車駐車', '現在', '進捗状況']",['ひばりヶ丘北口']
36,()通学の安全対策ついてし入って都市計画道路の整備が進んでおりまして栄小学校通う児童の安全確保対策が急務でとも訴えてが改めてお聞かせたいまた通学で教育委員が都市計画道路とひばりが丘北の交差点への信号の設置やそこ北向かって新座境のあたりは横断歩道が設置されていない子どもは横断歩道もない場所横断せざる得ない状況おりこうしたついては田無警察どのな要望か都市整備の御見解お聞かせたい,"['通学', '安全対策', '都市計画道路', '整備', '栄小学校', '児童', '安全確保対策', '急務', '通学', '教育委員', '都市計画道路', 'ひばりが丘北', '交差点', '信号', '設置', 'そこ北', '新座境', 'あたり', '横断歩道', '設置', '子ども', '横断歩道', '場所横断', '得', '状況', '田無警察どの', '要望', '都市整備', '見解']",
37,小学校体育館の空調設置ついてで今定例では他の同僚議員小中学校の体育館への空調整備ついてがございが私は現在実施設計行って小学校の体育館ついてお伺いこれかえ行う小学校の体育館つきましては空調の設置ついて国東京都の補助の活用ができるかお聞かせたい小学校は現在実施設計行って最中でございので体育館の空調の設置ついて検討が合理ではないかとが教育委員の御見解お聞かせたい,"['小学校体育館', '空調設置', '定例', '他', '体育館', '空調整備', '現在実施設計', '小学校', '体育館', '伺いこれ', '小学校', '体育館', '空調', '設置', '国東京都', '補助', '活用', 'かお', '小学校', '現在実施設計', '最中', '体育館', '空調', '設置', '検討', '合理', '教育委員', '見解']","['体育館', '体育館', '体育館', '体育館']"
