,text,Onlynouns,selectednouns
10,次オランダオリンピック委員・スポーツ連合との連携プロジェクトついてお答えしオランダオリンピック委員・スポーツ連合と連携障害の有無かかわらず誰もが参加できる事業行うより障害スポーツの普及啓発や障害のへの理解の促進など社会課題の解決向けて取り組んでまいり今年度まは本市江戸川足立の自治体とオランダオリンピック委員・スポーツ連合そ日本スポーツ振興センターの合同会議開催し本事業の目標やレガシーまた事業計画など係る情報交換など行い去る月駐日オランダ王国大使館おいてオランダオリンピック委員・スポーツ連合事務局長日本スポーツ振興センター理事また自治体代表よる協力覚書の調印が行われまた月行われ第西東京市民まつり開催セレモニーはロンドンリオデジャネイロパラリンピックの卓球の金メダリストとオランダパラリンピック委員事務局長御登場いただきスポーツ障害の人もない人も理解し合うがよりよい社会の実現つながっていくといったメッセージいただくととも市内社会卓球アスリートの方々御協力いただきデモンストレーション行ったござい午後は市民まつり会場のぎわいの総合地域スポーツクラブのコーナー訪れたり会場特設卓球コーナーおいて多くの子どもと交流図るより参加の皆様が障害ついて学んでいる様子が伺え今後まはまでのおいて年間オランダのパラリンピックアスリートやエキスパートが本市訪れ連携スポーツ体験やワークショップ行うよりパラスポーツの普及・啓発通じて共生社会促進まいりたいと考えて,"['オランダオリンピック委員', 'スポーツ連合', '連携プロジェクト', 'オランダオリンピック委員', 'スポーツ連合', '連携障害', '有無', '参加', '事業', '障害スポーツ', '普及啓発', '障害の', '理解', '促進', '社会課題', '解決', '今年度', '本市江戸川足立', '自治体', 'オランダオリンピック委員', 'スポーツ連合そ日本スポーツ振興センター', '合同会議開催', '事業', '目標', 'レガシー', '事業計画', '情報交換', '月', '日オランダ王国大使館', 'オランダオリンピック委員', 'スポーツ連合事務局長日本スポーツ振興センター理事', '自治体代表', '協力覚書', '調印', '月', '西東京市民まつり開催セレモニー', 'ロンドンリオデジャネイロパラリンピック', '卓球', '金メダリスト', 'オランダパラリンピック委員事務局長', '登場いただきスポーツ障害', '人', '人', '社会', '実現', 'メッセージ', '市内社会卓球アスリート', '方々', '協力いただきデモンストレーション', '午後', '市民まつり会場', 'ぎわいの総合地域スポーツクラブ', 'コーナー', '会場特設卓球コーナー', '多く', '子ども', '交流', '参加', '障害', '様子', '今後', '年間オランダ', 'パラリンピックアスリート', 'エキスパート', '市', '連携スポーツ体験', 'ワークショップ', 'パラスポーツ', '普及', '啓発', '共生社会促進']",
11,最後西東京エンディングプラン・サポート事業ついてお答えしエンディングプラン・サポート事業はひとり暮らしで身寄りのない高齢のの葬儀や納骨などといった終活抱える課題解決で生前御本人から課題お聞きで策定したプラン緊急は葬儀至るまでの各種届出がスムーズできるで心配解決し生き生きとした人生送っていただく事業と認識本市まは身寄りのない単身高齢がお亡くなりなったは墓地埋葬法律基づき対応行ってまた高齢や核家族が進んでひとり暮らしの高齢の方々がふえるささえあいネットワーク民生委員の皆様や地域包括支援センターなどと連携図りながら見守り実施葬儀など不安感じられているがいらっしゃると思いので高齢の方々が安心暮らせる先進自治体などの導入事例踏まえ調査研究まいりたいと考えて,"['最後西東京エンディングプラン', 'サポート事業', 'エンディングプラン', 'サポート事業', 'ひとり暮らし', '身寄り', '高齢', '葬儀', '納骨', '終活', '課題解決', '生前', '本人', '課題', '策定', 'プラン緊急', '葬儀', '各種届出', 'スムーズ', '心配解決', '人生', '事業', '認識', '市', '身寄り', '単身高齢', '墓地埋葬法律', '対応', '高齢', '核家族', '暮らし', '高齢', '方々', 'ネットワーク民生委員', '地域包括支援センター', '連携', '実施葬儀', '不安', '高齢', '方々', '安心', '先進自治体', '導入事例', '調査研究']",
12,	:◯（しま）がとうござい,"['', '◯しま']",
13,まず西武柳沢周辺のまちでござい西の整備とそれ伴う西武柳沢北口広場の整備は昨年平成から始まり第計画の計画期間のの整備着手ができる取り組んでいきたいでございぜひこのの着手ができようよろしくお願いしたいと思いが来年度まは市長の施政方針の中柳沢だけ明記がないとかそういうだけはぜひやめてほしいのでよろしくお願いしたいと重ねて申し上げさせていただき答弁も毎度同じでございがの質問も厳しく追求させていただきたいと思いので何とぞ御理解いただきたいと思いは意見でとさせていただき,"['西武柳沢周辺', 'まち', '西', '整備', '西武柳沢北口広場', '整備', '昨年平成', '計画', '計画期間', '整備着手', 'の着手', 'お願い', '思い', '来年度', '施政方針', '中柳沢', '明記', 'お願い', '毎度', '追求', '理解', '思い', '意見']",
14,"以降一つずつやらせていただきたいと思いふるさと納税けれども昨年あった寄附が月末でなってまいりの寄附が集まったでございが先ほどもが述べ果物部分で梨ブドウが今回加わったで大きな反響があっただと思う期間限定でございから今は中止なっているんけれどものほど果物があったか教えていただきたいと思いまた今年度のふるさと納税の予算けれども順調ふえていきま約あったと思うがの返礼は多く見て,計算でだと,考えてもまだ予算はたっぷりと,,まだそれだけの金額が残って今後の取り組みついていろいろ検討いただいているではないかと思い果物の第とか第定例で部長からおもてなしの逸品事業のＰＲもいきたいおっしゃっていのでその辺も含めて現在どのな検討がされているかお示しいただきたいと思い","['以降一つ', 'ふるさと納税', '昨年', '寄附', '月末', '寄附', '先ほど', '果物部分', '梨ブドウ', '今回', '反響', '期間限定', '今', '中止', '果物', '今年度', 'ふるさと納税', '予算', '順調', '返礼', ',計算', ',', '予算', ',,', '金額', '今後', '取り組み', '検討', '果物', '定例', '部長', 'おもてなし', '逸品事業', 'PR', '辺', '現在どの', '検討', 'かお']","['ふるさと納税', 'ふるさと納税']"
15,	:◯企画部長（）本年度のふるさと納税の返礼でございけれどもたきしまからの御質問のでござい梨ブドウは梨生産組合とかＪＡ東京みらいの皆様の御協力よりま新たな返礼加えさせていただいて返礼の数といたしまは梨は種類ございがとでブドウも種類ございが同様とで計限定扱わせていただきまおかげまで好評いただきま既限定突破いる状況でござい今年度つきまは引き続き逸品の商品中心返礼贈らせていただきけれども非常好評だった考えと次年度まも関係と協議いきながら本来の目的でござい地域振興地域の魅力の発信着目節度心がけ含め取り組んでまいりたいと考えているござい,"['', '◯企画部長本年度', 'ふるさと納税', '返礼', 'ざいけれどもたきしまからの', '梨ブドウ', '梨生産組合', 'JA東京', 'らい', '協力', '新た', '返礼', '返礼', '数', 'しま', '梨', '種類', 'ざいがとでブドウ', '種類', '同様', '限定', 'おかげ', '好評いただき', '既限定突破', '状況', '今年度', '逸品', '商品中心返礼', '非常好評', '考え', '次年度', '関係', '協議', '本来', '目的', '地域振興地域', '魅力', '発信着目節度心がけ']",['ふるさと納税']
16,"	:◯（しま）来年も引き続きかしっかりとまた取り組んでいただけるだで理解させていただき８月の日経新聞先ほども言いルールが崩壊したとふるさと納税のバブル崩壊とかお得減り寄附失速記事が出ていたと思うんけれども一定落ち着いてきているかなと理解いただ寄附全体は昨年上回る勢いでふるさと納税が進んでいると認識西東京でもこのは助走期間取り組んできたとは思っているんけれども一定の成果と評価ができるな結果がついてきているじゃないかなと思ってし取ったの予算はしっかり使い切っていただいて引き続きふるさと納税集めていただきたいと思っていも今回は深くやりませんけれども昨年度,流出がござい多分間違いなく今年度はすごい勢いでふえているではないかな想像もつきので取れるはしっかりと努力いただいてまた西東京の魅力発信いただければと思って個人思うんけれども一定の成果も出てきたございので──以前同僚から何で西東京は秘書広報が担当いるかがござい一定の当初の目的はそろそろきた時期なかなと思い西東京でずっとやってい地域の振興で魅力の発信で部分ではより適切な担当部署があって取り組んでいかれるは個人提案望んでおるございのでぜひよろしくお願いしたいと思いいずれしろ西東京の魅力ふるさと納税制度よろしくお願いしたいと思いこちらはで終わらせていただき","['', '◯しま来年', '理解', '8月', '日経新聞先ほど', 'ルール', '崩壊', 'ふるさと納税', 'バブル崩壊', '得', '寄附失速記事', '一定', '理解', '寄附全体', '昨年', '勢い', 'ふるさと納税', '認識西東京', '助走期間', '一定', '成果', '評価', '結果', '予算', 'ふるさと納税', 'いも今回', '昨年度,流出', '間違い', '今年度', '勢い', '想像', '努力', '西東京', '魅力発信', '個人', '一定', '成果', '以前同僚', '西東京', '秘書広報', '担当いるか', '一定', '当初', '目的', '時期なか', '西東京', '地域', '振興', '魅力', '発信', '部分', '適切', '担当部署', '個人提案', 'お願い', '西東京', '魅力ふるさと納税制度', 'お願い']","['ふるさと納税', 'ふるさと納税', 'ふるさと納税']"
17,のこどもファンドついてでござい詳細な御認識とその御説明も大変うれしく思っているござい子どもが幼少からまち参加したい主体な思い子ども条例の権利受けとめてあげるべき事項該当くるではないかと理解しこれきっかけ純粋な心で考えてくれる子どもと一緒ならばで親御はじめ地域の大人また企業団体も直接の手伝いのなボランティアな参加から直接は手伝えなくてもファンドの審査でかかわるとかアドバイザー参加とかまたファンドへの出資だけだったらできる団体や組織企業ではないかと思いこの取り組みは一滴の水が水面波紋広げる広がっていくまちつながっていくではないかなとは思ってい必ずよい形で地域のまちへの関心が高まってくると直接の市民参加の増加つながるだと思いそういう意味で市内の企業や社会貢献団体も必ず協力くれると思う改めてこどもファンドよるまち（仮称）子ども条例の運用の部分だとは思うんけれども市の見解もう一度お願いしたいと思い,"['こどもファンド', '詳細', '認識', '説明', '大変', '子ども', '幼少', 'まち参加', '主体', '思い子ども条例', '権利', '事項該当', '理解', 'これきっかけ純粋', '心', '子ども', '一緒', '親御はじめ地域', '大人', '企業団体', '直接', '手伝い', 'ボランティア', '参加', '直接', 'ファンド', '審査', 'アドバイザー参加', 'ファンド', '出資', '団体', '組織企業', '取り組み', '一滴', '水', '水面波紋', 'まち', '形', '地域', 'まち', '関心', '直接', '市民参加', '増加', '意味', '市内', '企業', '社会貢献団体', '協力', 'こどもファンド', 'まち仮称子ども条例', '運用', '部分', '市', '見解', 'お願い']",['ボランティア']
18,	:◯子育て支援部長（）ただいまのこどもファンドよるまちま御答弁させていただき先ほど市長より御答弁させていただいて子どもが主体まち参画取り組みまは参考なると考えて（仮称）子ども条例制定の施策の推進が重要でと考えてので子ども施策の取り組み事例今後調査研究まいりたいと考えて,"['', '◯子育て支援部長', 'いま', 'こどもファンド', 'まち', '先', '子ども', '主体まち参画取り組み', '参考', '仮称子ども条例制定', '施策', '推進', '重要', '子ども施策', '取り組み事例今後調査研究']",
19,	:◯（しま）ぜひ調査研究よろしくお願いしおっしゃると条例制定の運用の部分とか推進の部分も一つの手法だと思いこれがこどもファンドでございので条例の何か書き込むではないかもしれませんけれどもぜひ検討いただきたいと思い最初の市長答弁でござい課題と懸念されていた寄附ついてけれども地域の社会開発とかまち事業対かかわりいろいろ模索いる金融機関とか団体がござい都市銀行信金も含めていろいろな形でも耳入ってきてこんな形で市とまちついてかかわりたいだけれどもどうなだろう御相談か話はか入ってきているも事実でございしとちょっと関係の奉仕団体もまち基金が全然使われないその使い方よく模索い市長もよく知っている団体でございその上部団体は財団なんかもございま組織ぜひそういうよい地域活動とかまち活動は財団からお金出すから使っていただきたいと複数わたって資金援助もらう組織もまた使い方困っている団体も結構んそういったでも寄附部分では子どもが中心やっている事業だと参加しやすくなってくるじゃないかなと思い市の財源確保部分も一定けれども先ほどやり西東京のふるさと納税もしっかり成長きた段階だと思いので一般寄附から指定寄附準備も完了いここのこどもファンドよるまちなていう個別名称入れていただくと寄附した人も非常選びやすい設定なるじゃないかなと思いそうとファンドもしっかりとたまってくるじゃないかなと思っているございふるさと納税使うは西東京の魅力発信つながるだと思いそういったも含めて意味の──課題もおっしゃっていけれども寄附とか財源確保ついては意外と簡単できるではないかな気が実際高知でも初年度相当なお金が集まった報告受けてぜひ調査研究いただいて進めていただければと思ってどうぞよろしくお願いしこれはとさせていただき,"['', '◯', '調査研究', 'お願い', '条例制定', '運用', '部分', '推進', '部分', '一つ', '手法', 'こどもファンド', '条例', '検討', '最初', '課題', '懸念', '寄附', '地域', '社会開発', 'まち事業対かかわりいろいろ模索', '金融機関', '団体', '都市銀行信金', 'いろいろ', '形', '耳', '形', '市', 'まち', '相談', '話はか', '事実', '関係', '奉仕団体', 'まち基金', '使い方', '模索', '団体', '上部団体', '財団', '組織', '地域活動', 'まち活動', '財団', 'お金', '複数', '資金援助', '組織', '使い方', '団体', '結構', '寄附部分', '子ども', '中心', '事業', '参加', '市', '財源確保部分', '一定', '先', '西東京', 'ふるさと納税', '成長', '段階', '一般寄附', '指定寄附準備', '完了', 'こどもファンド', 'まち', '個別名称', '寄附', '人', '非常', '設定', 'ファンド', 'ふるさと納税', '西東京', '魅力発信', '意味', '課題', '寄附', '財源確保', '簡単', '気', '高知', '初年度相当', 'お金', '報告', '調査研究', 'お願い']","['ふるさと納税', 'ふるさと納税']"
20,のオランダオリンピック委員・スポーツ連合の件でござい詳細な説明いただきま改めて思うんけれどもこれまでの障害スポーツの普及啓発障害の理解促進また振興はよく理解できただ特別足立江戸川西東京自治体が協定結んで事業協力いくで西東京取り組む社会課題の解決向けた新たな取り組みがスタートしたとマスコミでも言っているんけれども非常大々的な報道もされていが今言ったな障害理解とか促進スポーツの普及とか啓発とか振興越えてさらレガシーとも言っていけれどもほかどんな社会開発事業取り組んでいこうとされているかがちょっとイメージが沸いてこない御答弁ので共生社会とかソーシャルインクルージョン言葉が出てきていけれどもその辺のちょっと理解できないので御説明いただけると幸いでござい,"['オランダオリンピック委員', 'スポーツ連合', '件', '詳細', '説明', '障害スポーツ', '普及啓発障害', '理解促進', '振興', '理解', '特別足立江戸川西東京自治体', '協定', '事業協力', '西東京', '社会課題', '解決', '新た', '取り組み', 'スタート', 'マスコミ', '非常大々的', '報道', '今', '障害理解', '促進スポーツ', '普及', '啓発', '振興', 'さらレガシー', 'ほか', '社会開発事業', 'イメージ', '共生社会', 'ソーシャルインクルージョン言葉', '辺', '理解', '説明', '幸い']",
21,	:◯生活文化スポーツ部長（）市長が先ほど御答弁申し上げようはオランダのスポーツ連合との協定のでは障害スポーツの普及啓発障害の理解促進などの社会課題で福祉な意味合い前面出いるございこれ東京オリンピック開催期間までの間毎年訪問いただいて続けていくで副次的と申しかその延長線想定できるといたしまはもう少し広く社会一般の人権と申しか共生社会のみならず広く社会な弱者いはマイノリティーそういった方々対誰でも社会参加の機会提供できるな社会の仕組みとかそういった気運醸成と申しかそういったつながっていくかなと思っているございので広く言えば人権くくりなると思いけれどもスポーツ通じ啓発活動つながっていけばよいかなと考えているござい,"['', '先', 'オランダ', 'スポーツ連合', '協定', '障害スポーツ', '普及啓発障害', '理解促進', '社会課題', '福祉', '意味合い前面', 'これ東京オリンピック開催期間', '間毎年訪問', '副次的', '申', '延長線想定', 'しま', '社会一般', '人権', '申', '共生社会', '社会', '弱者い', 'マイノリティー', '方々対誰', '社会参加', '機会提供', '社会', '仕組み', '気運醸成', '申', '人権', 'スポーツ', '啓発活動']",
22,	:◯（しま）わかり共生社会は非常人種とか国際世界な話の視野もつながってくるなかなと理解いたし話は飛びけれども今回の連携はオランダ外国が国際な関係構築が今回なされていくでござい今後向けて親交されていくでございが当会派の代表からも前回だったか御質問させていただいていこの機会チャンスと捉えてオランダのどこかの自治体と友好都市とか姉妹都市とかそういうつなげていく構築いくがよろしいではないかなと理解がその辺ついての考え方いただけないでしょうか,"['', '◯しま', '共生社会', '非常人種', '国際世界', '話', '視野', '理解', '話', '今回', '連携', 'オランダ外国', '国際', '関係構築', '今回', '今後', '親交', '会派', '代表', '前回', '機会チャンス', 'オランダ', '自治体', '友好都市', '姉妹都市', '構築', '理解', '辺', '考え方']",
23,	:◯生活文化スポーツ部長（）海外の姉妹都市御質問お答えいたし今後のグローバルへの対応で青少年対人材育成視点から国外の都市との姉妹都市の活動推進いる自治体もは存じているございで交流の費用いは具体な内容々まだ課題もと思って財政の課題も大きいと考えてので引き続き調査研究いくべきテーマでと考えて,"['', '◯生活文化スポーツ部長海外', '姉妹都市', '今後', 'グローバル', '対応', '青少年対人材育成視点', '国外', '都市', '姉妹都市', '活動推進', '自治体', '交流', '費用い', '具体', '内容', '課題', '財政', '課題', '調査研究', 'テーマ']",
24,	:◯（しま）ちょっと時期尚早な話だったかなとも理解いるはございが今後いろいろな取り組みのから子どもとオランダの選手との交流とかいろいろなからどんどん気運が盛り上がってきた姉妹都市連携とかつながればいいなと思いので連携事業プロジェクトしっかりと実の形進めていただきたいと思いどうぞよろしくお願いしこれもとさせていただき,"['', '◯', '時期尚早', '話', '理解', '今後いろいろ', '取り組みの', '子ども', 'オランダ', '選手', '交流', 'いろいろ', '気運', '姉妹都市連携', '連携事業プロジェクト', '実', '形', 'お願い']",
25,最後けれども西東京エンディングプラン・サポート事業ついてでござい詳細御説明いただきまがとうござい現在の西東京おける身寄りのない単身高齢がお亡くなりなった場合ついてけれども墓地埋葬法律基づいて対処いると思いも把握いるんけれども現在具体はどこの部署がどのな形で対応いるでしょうかまた生前の終活相談エンディングサポートついてはどこの部署がどのな形で対応されているか再質問させてください,"['最後', '西東京エンディングプラン', 'サポート事業', '詳細', '説明', '現在', '西東京', '身寄り', '単身高齢', '場合', '墓地埋葬法律', '対処', '思い', '把握', '現在具体', '部署', '形', '対応', '生前', '終活相談エンディングサポート', '部署', '形', '対応']",
26,	:◯健康福祉部長（）具体な対応と生前相談できる体制まお答えさせていただき墓地埋葬法律基づく事務まは生活福祉が所管身寄りがないいは親族と疎遠な単身高齢がお亡くなりなったは戸籍調査などよりまず御親族御確認させていただいて身寄りがない場合は火葬から納骨まで対応その実績でございけれども平成は平成は今年度は月末現在なりがの対応,"['', '◯健康福祉部長具体', '対応', '生前相談', '体制', '墓地埋葬法律', '事務', '生活福祉', '所管身寄り', 'い', '親族', '疎遠', '単身高齢', '戸籍調査', '親族', '確認', '身寄り', '場合', '火葬', '納骨', '対応', '実績', '平成', '平成', '今年度', '月末現在', '対応']",
