,text,Onlynouns,selectednouns
10,決算特別委員御答弁ではポンプと制御整備がされなかったから貯留利用できなかったが理由もお聞かせたいと思い,"['決算特別委員', 'ポンプ', '制御整備', '貯留利用', '理由']",
11,または都市計画道路雨水貯留が使用できるすべきだと思ってが点どなお考えお持ちなかお聞かせたいと思い,"['都市計画道路雨水貯留', '使用', '点', 'かお']",
12,また昨年度ポンプ雨水貯留として転用計画が補助関係で実施ができなくがポンプ雨水貯留へと転用より白子周辺雨水対策が一定図れると思われるから点もぜひ進めるべきだと思われがお考えお聞かせたいと思い,"['昨年度ポンプ雨水貯留', '転用計画', '補助関係', '実施', 'ポンプ雨水貯留', '転用', '白子周辺雨水対策', '一定', '点']",
13,道徳授業でござい月青嵐中学校で行われた道徳授業公開講座見学させて青嵐中学校と第小学校は道徳教育拠点でからどな授業行うかとても興味深く拝見させて道徳教育は子ども規範意識が育ってや自尊意識が十分でない人間関係が不十分で等課題へ対応がと思われ,"['道徳授業', '月青嵐中学校', '道徳授業公開講座見学', '青嵐中学校', '小学校', '道徳教育拠点', '授業', '拝見', '道徳教育', '子ども規範意識', '自尊意識', '十分', '人間関係', '不十分', '課題', '対応']",
14,まず授業見学させていただいたが教材は「朝出来事」で主題は節度守り安全で調和生活しで教材は中学校なったきっかけスマホ買った主人公が購入約束守れず朝から晩まで手放せずたびたび親から注意受けていたもかかわらず歩きスマホして階段踏み外してしまう内容で授業では班分かれて主人公アドバイスしたら前提ホワイトボード用いて何が効果であったか何が安全気つけられるか考えていくもで同じクラスだけでなく他クラスも見学させてがおおむね指導方法大きな違いは見られず授業目指すべき狙いも同様でが理解でき授業狙いは生活送るで節度守りお互い安全配慮しながら行動大切気づかせ実践な態度育てるで,"['授業見学', '教材', '朝出来事', '主題', '節度守り安全', '調和生活', '教材', '中学校', 'きっかけスマホ', '主人公', '購入約束', '朝', '晩', '親', '注意', 'スマホ', '階段', '内容', '授業', '班', '主人公アドバイス', '前提ホワイトボード', '効果', '安全気', 'クラス', 'クラス', '見学', '指導方法', '違い', '授業', '狙い', '同様', '理解', '授業狙い', '生活', '節度守りお互い安全配慮', '行動大切', '実践', '態度']",
15,は社会へ奉仕主題で「願い」で９月行われた職業体験と関連づけてい資料は老人訪問ボランティア行くもでが主人公となって老人とかかわり通してボランティア行かなくてはならない義務から当たり前としてボランティア捉える話授業では心境変化ホワイトボードやワークシート用いて班議論した内容視覚しやすい行って,"['社会', '奉仕主題', '願い', '9月', '職業体験', '資料', '老人訪問ボランティア', '主人公', '老人', 'ボランティア', '義務', '当たり前', 'ボランティア', '話授業', '心境変化ホワイトボード', 'ワークシート', '班議論', '内容視']","['ボランティア', 'ボランティア']"
16,公開講座は青嵐中学校と同様道徳教育推進拠点で第小学校教員も多く見学されて今回道徳教育公開講座見学させていただいてとても感心させて生徒がより主体取り組み自分として捉えていて他生徒さまざまな感じや考え方触れるで道徳育んでいくではないかと感じ来年度は研究成果発表でが教育委員としてこうした道徳授業成果市内他小中学校はど伝えていくかお聞かせたいと思い,"['公開講座', '青嵐中学校', '同様道徳教育推進拠点', '小学校教員', '見学', '今回道徳教育公開講座見学', '感心', '生徒', '主体取り組み自分', '生徒さまざま', '感じ', '考え方', '道徳', '来年度', '研究成果発表', '教育委員', '道徳授業成果市内', '小中学校', 'かお']",
17,は人やさしいまち条例でござい歴史文化財で神社仏閣敷地であっても人やさしいまち条例該当な開発事業例えば床面積合計が行われた場合は市道中心から範囲まで部分公開空地とし地上構造設けないなど整備基準は一般な開発事業と同様でよいか文化財保護考え方と開発事業規制整合お聞かせたいと思い,"['人', 'まち条例', '歴史文化財', '神社仏閣敷地', '人', 'まち条例該当', '開発事業', '床面積合計', '場合', '市道中心', '範囲', '部分公開空地', '地上構造', '整備基準', '一般', '開発事業', '同様', '文化財保護考え方', '開発事業規制整合']",
18,あわせて西東京文化財保存・活用計画基本な考え方もお聞かせたいと思い,"['西東京文化財保存', '活用計画基本', '考え方']",
19,最後出張所今後でござい月（日曜日）ひばりヶ丘南口コンビニエンスストアでコンビニ交付オープニングセレモニーが開催されセレモニーでは翌日から全国コンビニエンスストアで証明取得が可能とや取得できる証明種類や手数料窓口よりも手数料が安くなどが書かれたチラシが配付されてコンビニ交付が始まった受けて西東京市内出張所今後お聞かせたいと思い,"['最後出張所今後', '月日曜日ひばりヶ丘南口コンビニエンスストア', 'コンビニ交付オープニングセレモニー', '開催', 'セレモニー', '翌日', '全国コンビニエンスストア', '証明取得', '可能', '取得', '証明種類', '手数料窓口', '手数料', 'チラシ', '配付', 'コンビニ交付', '西東京市内出張所今後']",
20,第行財政改革大綱アクションプランでは平成と「調査・検証」し平成「検討」平成から「検討結果踏まえた対応」とがコンビニ交付が始まったからといってすぐどうこうことではございませんがいずれ議論が来ると思われでお考えお聞かせたいと思い,"['行財政改革大綱アクションプラン', '平成', '調査', '検証', '平成', '検討', '平成', '検討結果', '対応', 'コンビニ交付', 'ぐどうこうことではございませんがいずれ議論']",
21,で質問終わり,[],
22,〔市長登壇〕,[],
23,	:◯市長（）田中りあき一般質問初め市長選挙お答えし,[''],
24,平成２月市長就任した平成新たスタートさせた第総合計画と第行財政改革大綱地域経営戦略プラン２つまち指針両輪として市民皆様ととも市政前進させ次世代しっかりと伝えていく市政運営当たってまいり間多く皆様御支援子育て・教育環境充実市民健康支援災害強く快適なまち地域資源活用・地域産業活性行革取り組みなど職員頭立ち本市重要課題積極取り組んでまいり,"['平成新たスタート', '総合計画', '行財政改革大綱地域経営戦略プラン2', 'まち指針両輪', '市政前進', '次世代', '市政運営', '間', '支援子育て', '教育環境充実市民健康支援災害', '快適', 'まち地域資源活用', '地域産業活性行革取り組み', '職員', '本市重要課題積極']",
25,中で多摩地域で初めてとＷＨＯが提唱健康都市連合へ加盟下野谷遺跡史跡指定実現地域コミュニティ再構築向けた南部地域協力ネットワーク設立待機児童対策推進はじめさまざまな施策が実現できたほか公共施設総合管理計画策定や庁舎統合向けた検討など施設老朽伴う公共施設適正配置も含めて一定成果上げるができたと考えて,"['中', '多摩地域', 'WHO', '提唱健康都市連合', '加盟下野谷遺跡史跡指定実現地域コミュニティ', '構築', '南部地域協力ネットワーク設立待機児童対策推進はじめさまざま', '施策', '実現', 'ほか公共施設総合管理計画策定', '庁舎統合', '検討', '施設老朽', '公共施設適正配置', '一定成果']","['庁舎統合', '公共施設適正配置']"
26,しかし合併よる誕生迎えと本市は第総合計画は後期計画策定準備入るほかまち・ひと・し創総合戦略取り組みも緒ついたばかり状況でなどこれからが大切な時期でと認識して次世代へ責任果たすも将来見通し踏まえた持続可能で自立な自治体経営確立考え方踏まえ引き続き第総合計画施策推進は総合戦略基軸も掲げ健康応援都市西東京実現向けて全力で取り組むが私責務でと考え引き続き市政運営担ってまいりたいと決意表明させていただいたござい,"['合併', '誕生', '市', '総合計画', '後期計画策定準備', 'ほかまち', 'ひと', '創総合戦略取り組み', '緒', '状況', '大切', '時期', '認識', '次世代', '責任', '将来見通し', '持続可能', '自立', '自治体経営確立考え方', '総合計画施策推進', '総合戦略基軸', '健康応援都市西東京実現', '全力', '私責務', '市政運営', '決意表明']",
27,民間賃貸住宅へ入居支援お答えし制度は住宅確保要配慮対賃貸住宅供給促進法律基づき住宅困窮し住みなれた地域で住み続けるが困難な高齢など対し民間賃貸住宅へ入居など支援行うより誰もが自立した生活地域で送るができる目指すもでござい今年度から高齢など対象と協定結び家賃保証会社依頼して民間賃貸住宅探すお手伝い行ってが保証が見つからない入居が困難となっている場合は家賃保証会社と保証委託契約あっせんし一定要件満たす場合は保証一部が助成してこれまで実績つきましては本年７月から支援開始した月末時点おきまして御相談がうちが入居至ってなお入居が決まったつきましては保証委託契約が成立しつきましては助成対象であった保証一部助成,"['民間賃貸住宅', '制度', '住宅確保', '配慮対賃貸住宅供給促進法律', '住宅困窮', '地域', '困難', '高齢', '民間賃貸住宅', '入居', '支援', '自立', '生活地域', '今年度', '高齢', '対象', '協定結び家賃保証会社依頼', '民間賃貸住宅', 'お手伝い', '保証', '入居', '困難', '場合', '家賃保証会社', '保証委託契約あっせん', '一定要件', '場合', '保証一部', '助成', '実績', '本年7月', '支援開始', '月末時点', '相談', 'うち', '入居', '入居', '保証委託契約', '成立', '助成対象', '保証一部助成']",
28,ひばりヶ丘周辺まちお答えしまずひばりヶ丘北口バリアフリーつきましてはエレベーター及びエスカレーター整備関し西武鉄道株式会社と平成９月締結し北口階段整備伴う設計協定設計期間変更協定本年７月締結して協定基づき現在西武鉄道株式会社では設計期間平成３月までとし設計作業進めてが設計業務完了速やか工事協定が結べる現在担当で事前調整進めているござい引き続き西武鉄道株式会社と協議調整図ってまいり早期バリアフリー向けて努力してまいり,"['ひばりヶ丘北口バリアフリー', 'エレベーター', 'エスカレーター整備', '西武鉄道株式会社', '平成9月締結', '北口階段整備', '設計協定設計期間変更協定本年7月締結', '協定', '現在西武鉄道株式会社', '設計期間平成3月', '設計作業', '設計業務完了速やか工事協定', '現在担当', '事前調整', '西武鉄道株式会社', '協議調整', '早期バリアフリー', '努力']",
29,ひばりヶ丘北口おける自転車駐車整備お答えしひばりヶ丘北口整備進捗より民営自転車駐車が廃止される状況つきましては市とましても認識してまた駅前広場整備完了今後はさら自転車駐車が不足が予測され市とましても間周辺で民間よる開発が行われる自転車駐車設置お願いや自転車駐車整備が可能とな用地調査行ってまいりが本年ひばりヶ丘北口で生産緑地買い取り申し出がされたから現在自転車駐車整備用地として買い取り向けた交渉地権と行っているござい,"['ひばりヶ丘北口', 'ひばりヶ丘北口整備進捗', '民営自転車駐車', '廃止', '状況', '市', '認識', '駅前広場整備完了今後', 'さら自転車駐車', '不足', '予測', '市', '間周辺', '民間', '開発', '自転車駐車設置お願い', '自転車駐車整備', '可能', '用地調査', '本年ひばりヶ丘北口', '生産緑地買い取り申し出', '現在自転車駐車整備用地', '買い取り', '交渉地権']",
30,ひばりヶ丘東側保谷第踏切拡幅お答えしひばりヶ丘東側保谷第踏切つきましては踏切両端が広く逆中央が狭くなって遮断時間が長くなったは踏切で自転車や歩行がふくそうし危険となってな状況踏まえ西武鉄道株式会社拡幅工事要望行いが昨年と同様難しいと回答いただいてしかしながら市としましても朝夕などラッシュ状況から自転車や歩行安全対策が必要でと認識してで引き続き西武鉄道協議行ってまいりたいと考えて,"['ひばりヶ丘東側保谷', 'ひばりヶ丘東側保谷', '踏切', '踏切両端', '中央', '遮断時間', '踏切', '自転車', '歩行', 'ふくそう', '危険', '状況', '西武鉄道株式会社拡幅工事要望行い', '昨年', '同様', '回答', '市', '朝夕', 'ラッシュ状況', '自転車', '歩行安全対策', '必要', '認識', '西武鉄道協議']",
31,私道寄附お答えし私道寄附受け市道として管理は西東京市道路線認定及び道路区域変更規則定める路線認定条件備えた道路でが条件と具体は私道が公道から公道接続しているまた道路敷地所有確実市が取得できる道路幅員がで適切な隅がなどが条件となって現在私道寄附つきましては市としてどな対応が図れるか検討進めているござい結果踏まえまして来年度は私道寄附条件対対応方針定めてまいりたいと考えて,"['私道寄附', '市道', '管理', '西東京市道路線認定', '道路区域変更規則', '路線認定条件', '道路', '条件', '具体', '私道', '公道', '公道接続', '道路敷地所有確実市', '取得', '道路幅員', '適切', '隅', '条件', '現在私道寄附', '市', '対応', '検討', '結果', '来年度', '私道寄附条件対対応方針']",
32,"白子周辺雨水対策お答えし白子周辺雨水対策とましては平成工事より都市計画道路白子上流雨水幹線整備幹線は東京が整備進めて放射埋没される白子幹線へ接続まで間は雨水貯留として暫定使用より約対策が可能とから平成雨水排水ポンプ設置予定してまた上流下保谷ポンプ有効活用とましては廃止した汚水ポンプ雨水貯留へ転用より約貯留が可能と双方活用で約,雨水対策が図られるから白子周辺溢水軽減できる考えて","['白子周辺雨水対策', '平成工事', '都市計画道路白子上流雨水幹線整備幹線', '東京', '整備', '放射埋没', '白子幹線', '接続', '間', '雨水貯留', '暫定使用', '対策', '可能', '平成雨水排水ポンプ設置予定', '上流下保谷ポンプ有効活用', '廃止', '汚水ポンプ雨水貯留', '転用', '貯留', '可能', '双方活用', ',雨水対策', '白子周辺溢水軽減']",
33,人やさしいまち条例お答えし西東京やさしいまち条例では市民皆様が安心して安全暮らせるまち実現一定規模開発事業行う場合は開発区域接道路拡幅整備しなければならない等整備基準定めて一方で条例は開発区域指定文化財保護必要な措置講じなければならない規定もございで開発事業よって文化財影響及ぼすない西東京やさしいまち条例適切な運用図ってまいりたいと考えて,"['人', '西東京', 'まち条例', '安心', '安全', 'まち実現一定規模開発事業', '場合', '開発区域接道路拡幅整備', '整備基準', '条例', '開発区域指定文化財保護必要', '措置', '規定', '開発事業', '文化財影響', '西東京', 'まち条例適切', '運用']",
34,最後出張所今後お答えし出張所は市内柳橋出張所とひばりヶ丘駅前出張所２つ施設がござい主住民印鑑登録戸籍証明交付や転入・転出各種届け出税金公金収納など基礎なサービス業務実施して月より個人番号カード活用よるコンビニエンスストアで証明交付サービスが開始され今後は証明交付サービス効果検証と市民皆様ニーズ動向踏まえ出張所機能・役割再検証とあわせ出張所配置検討してまいり,"['出張所', '市内柳橋出張所', 'ひばりヶ丘駅前出張所2', '施設', '住民印鑑登録戸籍証明交付', '転入', '転出各種届け出税金公金収納', '基礎', 'サービス業務実施', '月', '個人番号カード活用', 'コンビニエンスストア', '証明交付サービス', '開始', '今後', '証明交付サービス効果検証', '出張所機能', '役割', '検証', '出張所配置検討']",['コンビニエンスストア']
35,	:◯教育（）初め道徳授業お答えこれから時代おいては社会構成主体でが高い倫理持ち人間として生き方や社会多様な価値存在認識しつつみずから考え他者と対話し働しながらよりよい方向模索し続ける必要な資質能力備えるが求められ「特別教科道徳」は多様な価値向き合い道徳として問題考え続ける姿勢こそ養うべき基本資質で認識立ち答えが１つではない道徳な課題児童生徒が自分自身問題と捉え向き合い「考え議論道徳」へと転換図るもで小学校では平成から中学校では平成から全面実施され,"['', '時代', '社会構成主体', '倫理', '人間', '生き方', '社会多様', '価値存在認識', 'みずから', '他者', '対話', '働', '方向模索', '必要', '資質能力', '特別教科道徳', '多様', '価値', '道徳', '問題', '姿勢', '基本資質', '道徳', '課題児童生徒', '自分自身問題', '考え議論道徳', '転換', '小学校', '平成', '中学校', '平成', '全面実施']",
36,本市おきましては青嵐中学校と第小学校道徳教育推進拠点として「特別教科道徳」指導内容基づいた取り組みや「考え議論道徳」授業実現向けた指導研究行い平成は「特別教科道徳」研究成果市内小中学校公開予定,"['市', '青嵐中学校', '小学校道徳教育推進拠点', '特別教科道徳', '指導内容', '取り組み', '考え議論道徳', '授業実現', '指導研究行い平成', '特別教科道徳', '研究成果市内小中学校公開予定']",
37,また今年度は市内全小中学校で道徳授業地区公開講座土曜日実施し保護や地域対して「特別教科道徳」授業公開し今後も自己見つめ物事多面多角考え自己生き方考え深める学習通して道徳的な判断心情実践意欲と態度育てられる道徳教育充実図ってまいり,"['今年度', '市内', '小中学校', '道徳授業地区公開講座土曜日実施', '保護', '地域', '特別教科道徳', '授業公開', '今後', '自己', '物事多面多角考え自己生き方', '学習', '道徳的', '判断心情実践意欲', '態度', '道徳教育充実']",
38,西東京文化財保存・活用計画基本な考え方お答え本計画は西東京おける歴史文化及び文化財総合捉え直し新たな価値創造と魅力まち推進計画として策定計画基本な考え方としては文化財歴史文化地域関連基づき関連まとまりとして捉えたり周辺自然環境地域歴史文化伝える要素として文化財と一体な価値なすもと位置づけ保存・活用していく目指すもでござい,"['西東京文化財保存', '活用計画基本', '計画', '西東京', '歴史文化', '文化財総合', '新た', '価値創造', '魅力まち推進計画', '策定計画基本', '考え方', '文化財歴史文化地域関連', '関連まとまり', '周辺自然環境地域歴史文化', '要素', '文化財', '一体', '価値', 'もと位置づけ保存', '活用']",
39,	:◯都市整備部長（）雨水対策つきまして市長補足してお答え,"['', '◯都市整備部長雨水対策']",
40,雨水排水ポンプ設置は制御地上部分設置が都市計画道路整備おいて道路かさ上げが必要とからかさ上げ完了歩道部分制御設置予定として,"['雨水排水ポンプ設置', '制御地上部分設置', '都市計画道路整備', '道路', '上げ', '必要', 'かさ上げ完了歩道部分制御設置予定']",
41,	:◯（り）御答弁がとうございまず市長選挙伺いが市長市政運営対思いは間述べてこられた希望と誇り次世代つなげるが理解できまたでは西東京が抱えていた重要課題積極取り組んでこられたも改めて確認ができは多摩で初めてＷＨＯ健康都市連合へ加盟下野谷遺跡史跡指定実現地域コミュニティ再構築向けた南部地域協力ネットワーク設立待機児童対策推進はじめさまざまな施策実現されたほか公共施設総合管理計画策定庁舎統合向けた検討など成果上げてこられたが確認でき,"['', '◯', '間', '希望', '誇り次世代', '理解', '西東京', '重要課題積極', '確認', '多摩', 'WHO健康都市連合', '加盟下野谷遺跡史跡指定実現地域コミュニティ', '構築', '南部地域協力ネットワーク設立待機児童対策推進はじめさまざま', '施策実現', 'ほか公共施設総合管理計画策定庁舎統合', '検討', '成果', '確認']",
42,また道半ば言葉意味合いは第総合計画で後期計画入るまち・ひと・し創総合戦略取り組みが緒ついたばかりでなどこれらが大切な時期で認識お持ちでが理解でき,"['道半ば言葉意味合い', '総合計画', '後期計画', 'まち', 'ひと', '創総合戦略取り組み', '緒', '大切', '時期', '認識', '理解']",
43,そして次取り組みとして市長が日ごろからおっしゃっている次世代へ責任果たすも持続可能で自立な自治体経営確立踏まえ第総合計画施策推進そして総合戦略基軸も掲げた健康応援都市西東京実現向けて取り組むが責務でとお考えから引き続き市政運営担われる決意表明された確認でき私は今お聞かせ健康応援都市西東京実現向けて市長支持立場踏まえ応援させてたいと思って市長選挙時期はで一番冷え込む時期でもございで御自愛市長と再び市政前進める議論ができる楽しみお待ちしてこれで終わり,"['取り組み', '次世代', '責任', '持続可能', '自立', '自治体経営確立', '総合計画施策推進', '総合戦略基軸', '健康応援都市西東京実現', '責務', '考え', '市政運営', '決意表明', '確認', '健康応援都市西東京実現', '応援', '一番', '時期', '市政前', '議論', '楽しみお待ち']",
44,民間住宅入居支援取り組み内容お聞かせこれはことし７月から月末時点で相談がが入居至ったがわかりは保証委託契約が成立しは助成対象であった保証一部助成したも理解ができ取り組み宅建協会方々からお話お聞き機会がござい高齢民間賃貸住宅家主が受け入れるは入居保証確保も重要でが入居見守り福祉な対応がとれるかがポイントでとお聞きな課題対してどな対応お考えなっているかお聞かせたいと思い,"['民間住宅入居支援取り組み内容', 'ことし7月', '月末時点', '相談', '入居', '保証委託契約', '成立', '助成対象', '保証一部助成', '理解', '取り組み宅建協会方々', 'お話', '機会', '高齢民間賃貸住宅家主', '入居保証確保', '重要', '入居', '福祉', '対応', 'ポイント', '課題', '対応', 'かお']",
45,ひばりヶ丘周辺まちでございがまず駅北口バリアフリーでござい御答弁より設計作業終了速やか工事協定が結べる担当で事前調整進めているがわかりことし月は積雪がございひばりヶ丘北口階段は急勾配で雪が降ると階段部分雪が積もってしまい雪が踏み固められるで大変滑りやすく転倒が続出もひばりヶ丘北口バリアフリーは利用悲願でもございで引き続き早期バリアフリー向けて御担当として最大限御努力いただける改めてお願いたいと思い,"['ひばりヶ丘周辺まち', '駅北口バリアフリー', '設計作業終了速やか工事協定', '担当', '事前調整', 'ことし月', '積雪', 'ひばりヶ丘北口階段', '勾配', '雪', '階段部分雪', '雪', '大変', '転倒', '続出', 'ひばりヶ丘北口バリアフリー', '利用悲願', '早期バリアフリー', '担当', '最大限', '努力']",
46,自転車駐車整備でございが都市計画道路整備が進んだ場合新座自転車駐車は都市計画道路事業用地当たるではないかと思われが点確認させてたいと思い,"['自転車駐車整備', '都市計画道路整備', '場合新座自転車駐車', '都市計画道路事業用地', '点確認']",
47,第踏切拡幅でございがこれは踏切安全対策で点踏まえ引き続き西武鉄道対して粘り強く訴えていただくお願いしたいと思い,"['踏切拡幅', '踏切安全対策', '点', '西武鉄道', 'お願い']",
48,また第踏切関連でございが先ほど御答弁もござい生産緑地買い取り申し出があった土地東側は隣接がん土地取得借地でもいいが西東京として活用ができれば保谷第踏切接続道路幅員拡幅が可能と生産緑地買い取り申し出も今交渉でございがそうしたも含めて担当として御努力いただければとこれは意見でござい,"['踏切関連', '先', '生産緑地買い取り申し出', '土地東側', '隣接がん土地取得借地', '西東京', '活用', '保谷', '踏切接続道路幅員拡幅', '可能', '生産緑地買い取り申し出', '交渉', '担当', '努力', '意見']",
49,それから私道寄附件が来年度私道寄附条件対対応方針定めるでござい先ほど御答弁も現状私道寄附条件は大変厳しいもがそれ全て満たすは大変厳しいから駅周辺など市が管理すべき私道つきましては寄附条件緩和等してこれはお願いたいと思い,"['私道寄附件', '来年度私道寄附条件対対応方針', '先', '現状私道寄附条件', '大変', 'それ全て', '大変', '駅周辺', '市', '管理', '私道', '寄附条件緩和']",
50,白子周辺雨水対策でが御答弁より都市計画道路雨水貯留雨水排水ポンプ設置予定しているがわかりで点しっかり進めてお願いまたポンプ汚水ポンプ雨水貯留へ転用件も御担当として進めていただけるでこれもぜひともよろしくお願いしたいと思い,"['白子周辺雨水対策', '都市計画道路雨水貯留雨水排水ポンプ設置予定', 'お願い', 'ポンプ汚水ポンプ雨水貯留', '転用件', '担当', 'お願い']",
51,道徳授業でございが今後も道徳的な判断や心情実践意欲と態度育てられる道徳教育充実図っていかれるでこれしっかりと進めてたいと思い,"['道徳授業', '今後', '道徳的', '判断', '心情実践意欲', '態度', '道徳教育充実']",
52,公開講座は土曜日実施されていて保護や地域も公開され道徳授業とは別保護や地域対象東京学芸大学教職大学院教授先生よる心豊かと活力育てる家庭地域と学校で生徒生きる力育む講演も行われたとてもよい講演だと思ったが残念ながらこれ聞かれたは大変少なくとても残念公開講座は学校行事で周知も学校責任では理解しているがとてもよい講演で教育委員としてもこうした講演もう少し多く集まっていただくな学校へアドバイスお考えがございらお聞かせたいと思い,"['公開講座', '土曜日実施', '保護', '地域', '公開', '道徳授業', '保護', '地域対象東京学芸大学教職大学院教授先生', '心豊か', '活力', '家庭地域', '学校', '生徒', '力', '講演', '講演', '残念', '大変', '残念公開講座', '学校行事', '周知', '学校責任', '理解', '講演', '教育委員', '講演', '学校', 'アドバイス', '考え', 'ざいらお']",
53,やさしいまち条例でが貴重な文化財保存開発事業より文化財影響が及ばぬこれは意見が適切な条例運用努めてお願いしたいと思い,"['まち条例', '貴重', '文化財保存開発事業', '文化財影響', '意見', '適切', '条例運用', 'お願い']",
54,出張所今後でが出張所は今後効果検証や市民ニーズ動向踏まえて配置検討がわかりこれは私は個人は出張所ニーズは少なくなっていくではないかと思ってかわりといってはなんが高齢社会踏まえて向けて医療や介護また住まい予防相談全て賄える機能持った窓口需要が高まるではないかと思われ,"['出張所今後', '出張所', '今後効果検証', '市民ニーズ動向', '配置検討', '個人', '出張所ニーズ', 'かわり', '高齢社会', '医療', '介護', '住まい予防相談全て', '機能', '窓口需要']",
55,西武池袋では田無庁舎暫定統合されてもまた統合庁舎が市中心エリアであれ現在庁舎敷地であれ高齢が気軽相談しとしても来は困難と思われそうした相談業務対応できるサテライト窓口機能お考えがあればお聞かせたいと思い,"['西武池袋', '田無庁舎暫定統合', '統合庁舎', '市中心エリア', '現在庁舎敷地', '高齢', '気軽相談', '困難', '相談業務対応', 'サテライト窓口機能', '考え']",
56,質問終わり,[],
