,text,Onlynouns,selectednouns
11,次に、市長でごみの有料というで、その経緯を御質問いただきました。去る月に市長は、平成を目途に多摩地域の全市で家庭ごみの有料を目指していくを決め、方向を決めさせていただいたでございます。実施時期や手数料の額など、各市が独自に決めるとなっております。既に有料を実施してございます青梅、日野、清瀬については、一定の減量効果があらわれているという報告もいただいているでございます。また、有料をするで、市民負担の公平や焼却または最終処分の減量、処理費用の削減が図られると思っているでございます。有料につきましては、ただ単に自治体が、また自治体住民のに御協力をお願いするばかりではなくて、処理方法、処理費用まで事業も責任を持つというで、俗に言う拡大生産責任の働きも必要であると考えているでございます。いずれにいたしましても、今後市民の皆さんや廃棄減量推進審議の御意見を伺いながら対応していきたいと思っております。そして、この方針が市長で決まったいきさつでございますけれども、それに対しての特段の御意見はございませんでした。もちろん挙手で決めたではございません。そういう意味で、全体の合意のでこの市長の方針が決められたと。その目的は日の出の最終処分の延命というが大きな課題としてのしかかっているでございまして、２つの処分はもうないという前提でおるでございますので、でも延命を図っていくと。それにはエコセメントの案もあるでございまして、そのな考えが重要であるというで、市長でこのな方針を出して、関係市町が協力して、この方向で対応していくというが方針として打ち出されたでございます。,"['ごみ', '有料', '経緯', '月', '平成', '目途', '多摩地域', '全市', '家庭ごみ', '有料', '方向', '実施時期', '手数料', '額', '各市', '独自', '有料', '実施', '青梅', '日野', '清瀬', '一定', '減量効果', '報告', '有料', '市民負担', '公平', '焼却', '最終処分', '減量', '処理費用', '削減', '有料', '自治体', '自治体住民の', '協力', 'お願い', '処理方法', '処理費用', '事業', '責任', '俗', '拡大生産責任', '働き', '必要', '今後市民', '皆さん', '廃棄減量推進審議', '意見', '対応', '方針', 'いきさつ', '特段', '意見', '挙手', '意味', '全体', '合意', '方針', '目的', '日の出', '最終処分', '延命', '課題', '処分', '前提', '延命', 'エコセメント', '案', '考え', '重要', '方針', '関係市町', '協力', '方向', '対応', '方針']","['焼却', '合意']"
12,次に、容器リサイクルへの取り組みについてでございます。先ほども軟質プラスチックを焼却処分するは未来永劫ではないというを申し上げさせていただきました。もちろん今の焼却が一番いいだとはどなたも思っていないと思います。ただ、次の方法が見出せないが現在の状況であると思っているでございます。組合では容器リサイクルに伴う処理は、その他プラスチックを除きまして、法施行以前から資源回収をお願いしているでございます。未実施のその他プラスチック、すなわち軟質プラスチック処理については、先ほど申したな経緯をもちまして、焼却処分そして最終処分に持ち込むという方法をとられたでございます。確かに市民の皆さんには分別をお願いしているでございますけれども、燃やすだから分別しなくていいというなお考えはぜひ持たないでほしいと。やはり資源、リサイクルという基本なごみの問題のを忘れないで、市民の皆さんにごみに対する注意を常に持っていただいて、処分に御協力いただきたいというが本来の趣旨でございます。そして、容器リサイクルによります場所でございますけれども、やはり基本にははで構成させていただいていますが、御指摘のありましたに、西東京から搬入されるごみは約半分を占めているでございます。そういう意味では、西東京の責任は重いと思っているでございます。今回の軟質プラスチックの焼却を決めた段階から、またその前から、何とか容器リサイクルに適用する場所を探し、対策を現在検討でございます。そういう意味では西東京も一定の責任があるという考えで、私はこの問題に対処していきたいと考えているでございます。,"['容器リサイクル', '取り組み', '先ほど', '軟質プラスチック', '焼却処分', '未来永劫', '今', '焼却', '一番', '次', '方法', '現在', '状況', '組合', '容器リサイクル', '処理', 'その他プラスチック', '法施行以前', '資源回収', 'お願い', '実施', 'その他プラスチック', '軟質プラスチック処理', '先', '経緯', '焼却処分', '最終処分', '方法', '確か', '市民', '皆さん', '分別', 'お願い', '分別', '考え', '資源', 'リサイクル', '基本', 'ごみ', '問題の', '市民', '皆さん', 'ごみ', '注意', '処分', '協力', '本来', '趣旨', '容器リサイクル', '場所', '基本', 'はで構成', '指摘', '西東京', '搬入', 'ごみ', '半分', '意味', '西東京', '責任', '今回', '軟質プラスチック', '焼却', '段階', '前', '容器リサイクル', '適用', '場所', '対策', '現在検討', '意味', '西東京', '一定', '責任', '考え', '問題', '対処']","['焼却', 'リサイクル', '焼却', '対処']"
13,次に、調布保谷についての御質問がございました。議員からは、この計画に対しては再三御質問をいただいておりますけれども、私の知る範囲では、もちろん議員と同じなお考えのもおられるも承知しておりますけれども、大多数のがお待ちになっていると、待望というで、路線の早期着工、また完成を期待しているが非常に多うございます。そういう意味では、現在用地買収が一部始まっておりますけれども、協力を得られている地権のが多いというも、それを示しているではないかと思います。議員のお言葉をおかりしますと、公害防止という形になるでございますけれども、調布保谷は交通の円滑とともに、西東京の健全な発展に寄与する道路として整備をしているでございます。また御存じだと思いますけれども、沿線の環境を保全するに環境施設を設置するなど、質の高い道路として整備するになっております。本路線の事業に当たりましては、東京環境評価条例に基づく環境影響評価手続を行っているで、そので大気汚染、騒音、振動は、環境基準は下回っております。その他の景観についても、環境への影響は少ないと思っているでございます。市といたしましては、大気汚染や騒音、振動、また地域住民の生活環境に利便や安全を配慮し、沿路に努める要望しているでございます。総まとめにいたしまして、この調布保谷につきましては、最大限環境に配慮した道路を目指してまいりたいと思っております。また、これも繰り返しになりますけれども、個別要望事項として、大気汚染や騒音、振動、また地域住民の生活環境に配慮したや、沿道緑化に努める申し添えているでございます。そういう意味で、道路公害防止協定というですか、御提案でございますけれども、現在そのな考えはございません。,"['調布保谷', '計画', '範囲', '考えの', '承知', '多数の', 'お待ち', '待望', '路線', '早期着工', '完成', '期待', '非常', '意味', '現在用地買収', '一部', '協力', '地権の', '言葉', '公害防止', '形', '調布保谷', '交通', '円滑', '西東京', '健全', '発展', '寄与', '道路', '整備', '御存じ', '沿線', '環境', '保全', '環境施設', '設置', '質', '道路', '整備', '路線', '事業', '東京環境評価条例', '環境影響評価手続', '大気汚染', '騒音', '振動', '環境基準', '景観', '環境', '影響', '市', '大気汚染', '騒音', '振動', '地域住民', '生活環境', '利便', '安全', '配慮', '沿路', '要望', 'まとめ', '調布保谷', '最大限環境', '配慮', '道路', '個別要望事項', '大気汚染', '騒音', '振動', '地域住民', '生活環境', '配慮', '沿道緑化', '意味', '道路公害防止協定', '提案', '現在', '考え']",
14,次に、一部事務組合の負担、報酬についてですか、主に報酬についての御質問だと思います。多摩科学組合でさきに御質問にありましたに、議員の皆さんはその前の報酬のに、理事はにという決定をさせていただきました。私も全に出席をさせていただいていますけれども、あそこは青少年の健全育成という目的を持った建物で、で運営をしている一部事務組合でございます。そのの最初の御提案が理事は報酬、そして議員は日当というでございました。それから全員協議を重ねまして、いろいろな御意見があり、先ほど申し上げました結論になったでございますけれども、私のから現在皆さんが各市からいただいている報酬をもとに計算根拠を示させていただいて、を減らすという案を提案させていただいたでございますけれども、議会ので理事のの私からの提案、理事部分は御承認いただきましたけれども、議会部分につきましては、議員につきましてはという結論を得たで、現在に来ているでございます。私の提案に対してもいろいろ御意見ございましたけれども、やはり一部事務組合である、理事ももちろん議員の皆さんも議会があるだけが科学組合に対する責任ではないと、議員をお願いしているは年間を通して一部事務組合の議員として御努力いただくという基本な考えがその根底にあり、そして実働日数を考慮したで、私の提案をさせていただいたでございます。これが経緯でございます。基本には一部事務組合もそれぞれの組合、性格があるでございますので、その組合の事情によって、上がる場合もあるでしょうし下がる場合もあるでしょうし現状維持の場合もあるでしょうし、そのなは決定すべきであると、私自身は思っているでございます。,"['一部事務組合', '負担', '報酬', '主', '報酬', '多摩科学組合', 'さき', '皆さん', '前', '報酬', '理事', '決定', '全', '出席', '青少年', '健全育成', '目的', '建物', '運営', '一部事務組合', 'の最初', '提案', '理事', '報酬', '日当', '全員協議', 'いろいろ', '意見', '先', '結論', '私の', '現在皆さん', '各市', '報酬', 'もと', '計算根拠', '案', '提案', '議会', '理事', 'の私', '提案', '理事部分', '承認', '議会部分', '結論', '現在', '提案', '意見', '一部事務組合', '理事', '皆さん', '議会', '科学組合', '責任', 'お願い', '年間', '一部事務組合', '努力', '基本', '考え', '根底', '実働日数', '考慮', '提案', '経緯', '基本', '一部事務組合', 'それぞれ', '組合', '性格', '組合', '事情', '場合', '場合', '現状維持', '場合', '決定', '私自身']","['一部事務組合', '青少年', '一部事務組合', '全員協議', '一部事務組合', '一部事務組合', '一部事務組合']"
15,次に、自転車駐車についての料金調整というで御質問をいただきました。駐車を設置する段階で、いろいろな事情が加味されて料金設定になっていくでございます。例えば同じ商品でも地域によりましては違った値段になるというは、仕方ないだと私は思っているでございます。そういう基本な考えのに料金設定をさせていただいているというでございます。そういう意味では安いからといって遠くへ行くにもいかないというも理解できますけれども、その辺の事情を考えていただいて、早期償却といいますか、その駐輪場の償却を果たしていきたいと、その計画のに料金設定をさせていただいていると思っているでございます。スケールメリットというで料金のだと思いますれども、定額にすればいいという── 一番よろしいはただでしょうけれども、そうはいかないが現実でございまして、現在の料金制度は、現在の政策を続けるで利用に御負担をお願いして整備を図っていく大前提でやっているでございますので、ぜひ御理解と御協力をお願いしたいと思います。,"['自転車駐車', '料金調整', '駐車', '設置', '段階', 'いろいろ', '事情', '加味', '料金設定', '商品', '地域', '値段', '仕方', '基本', '考え', '料金設定', '意味', '遠く', '理解', '辺', '事情', '早期償却', '駐輪場', '償却', '計画', '料金設定', 'スケールメリット', '料金の', '定額', '一番', 'ただ', '現実', '現在', '料金制度', '現在', '政策', '利用', '負担', 'お願い', '整備', '大前提', '理解', '協力', 'お願い']",
16,	:◯（）　聞かないまでお答えいただいてありがとうございます。,"['', '◯']",
17,最初の焼却について、一定の理解が得られたとの報告を受けたというで、これはプラスチック焼却の決定に反映されたというをおっしゃっただと思っております。そこでこのについて１つ、これは部長にお伺いしますけれども、部長は９月議会で議員の質問に答えて、「現状を考えてみれば、当面の間焼却するもやむなしといった形ので、先ほども申しましたに過半数を若干上回った形ので御理解をいただいたと解釈しております」、こういう発言があるです。私はも言っているに、このの説明に出ているですが、こういうな理解を私は持っていないですよ。ですから、これは部長の主観な感想ではないですか、私は主観な感想は言ってません。こうでしたよという言い方をしていますけれども、この報告な形できちんとした行政ベースにのせていませんよね。これは根拠があるだと思うです。私が知らない根拠があると思うです。その根拠を示してください。,"['最初', '焼却', '一定', '理解', '報告', 'プラスチック焼却', '決定', '反映', '部長', '伺い', '部長', '9月議会', '現状', '当面', '間焼却', '形', '先ほど', '過半数', '若干', '形', '理解', '解釈', '発言', 'の説明', '理解', '部長', '主観', '感想', '主観', '感想', '言い方', '報告', '形', '行政ベース', '根拠', '根拠', '根拠']","['焼却', '言い方']"
18,それから、可燃ごみの収集、あるいはごみ有料の問題です。この問題は一括して一言言っておきたいですけれども、市長は市長のでは発言されなかったと、一体どんな考えを持っているだろうなと。市長の決定に対して、ああそうですかと言ってきたか、それとも積極に、発言していないだから積極にというのもなかなか難しいですけれども──市長は西東京を代表しているです。このごみの有料という問題は、ここで決めるべき問題ではないと私は思っているです。市民との関係ので決めなきゃいけない問題なですよ。それを市長が何の発言もしないで、こういうに話し合いので全体ので決まりましたよと持って帰ってくるはおかしいと思っているです。つまり、市民との関係がすっぽり抜け落ちているですよ。この可燃ごみの収集体制の減少についてもそうなですけれども、市民に対してどう説明していくですか。田無でからにしたという経過があるですけれども、そのに説明というは開かれたですか。ぐらい開かれていますか、それについてお答えをお願いします。それと同時に、今後この問題について、どれくらいの説明をしていこうという予定でいるか、それについてお答えをお願いします。,"['可燃ごみ', '収集', 'ごみ有料', '問題', '問題', '一括', '一言', '発言', '考え', '決定', '積極', '発言', '積極', '西東京', '代表', 'ごみ', '有料', '問題', '問題', '市民', '関係', '問題', '発言', '全体', '市民', '関係', '可燃ごみ', '収集体制', '減少', '市民', '説明', '田無', '経過', '説明', 'お願い', '今後', '問題', '説明', '予定', 'お願い']",
19,それから、容器包装リサイクルの対応というで、私は伺ったですけれども、ここのは全然回答がなかったです。資源、リサイクル、ごみの処分に御理解をというはありましたけれども、次の方策が見出せない。やってみればいいではないですか。私は提案しているです、ずっとこの間。こういうにやってみたらどうですか。だけれども前向きな発言が全然出てこないで、できない、できないと言っているだけなです。やってみればいいではないですか、提案しているですから、それぐらいの考えを持ってください。焼却について、市民に理解を求めているというですけれども、今市民は分けて出しているです。燃やすに分けて出しているです。こんなばかな話はないですよ。今市民にとってどういうメリットがあるですか、この分けるが。そのについて回答してください。,"['容器包装リサイクル', '対応', 'ここの', '回答', '資源', 'リサイクル', 'ごみ', '処分', '理解', '次', '方策', '提案', 'この間', '前向き', '発言', '提案', '考え', '焼却', '市民', '理解', '市民', 'ばか', '話', '市民', 'メリット', '回答']","['リサイクル', '焼却']"
20,それから、道路の問題ですけれども、道路公害防止協定、現在結ぶを考えていないという御回答だったですけれども、東京のやっている道路行政、全部破綻しているではないですか。環状はどうですか、環状はどうですか。今道路特定財源の話が出ていますよね、あの道路特定財源のおかげで道路はつくり続けなければいけないという、こういう構図になっているです。そんなでどんどんつくってきて、どういう状態に今なっているですか。その辺のを考えたら──市長は東京の連帯保証ではないですよ。市長は西東京の市長なです。西東京市民の健康と生命を預かる責任があるですね。東京がいろいろ言ってきます、そうですよ、東京は安全です、安全ですと言います。だけれども、それをそのまま受け入れてるだけでは、市民に対する責任は果たせませんよというを私は申し上げているです。ですから、東京がそんなに安全だと言うだったら、ここまで保証してくださいよ、安全だと言うだったらこういう約束をしてくださいよ、幾らでも言えるではないですか、何でそういうを言うがないですか。このについてもう一度お答えをお願いします。,"['道路', '問題', '道路公害防止協定', '現在', '回答', '東京', '道路行政', '全部破綻', '環状', '環状', '道路特定財源', '話', '道路特定財源', 'おかげ', '道路', '構図', '状態', '今', '辺の', '東京', '連帯保証', '西東京', '西東京市民', '健康', '生命', '責任', '東京', '東京', '安全', '安全', '市民', '責任', '東京', '安全', '保証', '安全', '約束', '幾ら', 'お願い']",
21,"それから、一部事務組合の報酬の問題ですけれども、市長が管理として出されてきたは、管理は年末年始を除くと 仕事をしているだと、それで多摩科学の会議の日数はだと、だからその金額を算定すると端数処理をして ,ぐらいになると、現在よりも大体の水準になるだと、こういうをおっしゃっていたです。ではそれだけの金額、市長の報酬のから減額されていますか、減額されてません。市民はこれをもって二重取りだと言っているです。あっちももらって、こっちももらって。それはそういう指摘があるというをお含みいただければありがたいなと思ってますけれども。ともかくそういう算定根拠を出されて、今一定の根拠があるだとおっしゃったですけれども、つまり年間の日数に対して、出勤した日数、それだけの報酬はあっていいだというなだと思うです、この資料のでは。そうしますと、一部事務組合の報酬というは、たしか多摩科学が一番低かったです。他のではもっと高いです。この基準が妥当だとすれば、ほかのは全部引き下げになりますよ。私はこういうな資料を出さないがいいではないですかと、審議のでお伝えしたですけれども、撤回されませんでした。ですからそういうになるではないですかというに思っているですけれども、市長はどのにお考えでしょうか。","['一部事務組合', '報酬', '問題', '管理', '管理', '年末年始', '仕事', '多摩科学', '会議', '日数', '金額', '算定', '端数処理', ',', '現在', '大体', '水準', '金額', '報酬の', '減額', '減額', '市民', '二重取り', '指摘', '算定根拠', '一定', '根拠', '年間', '日数', '出勤', '日数', '報酬', '資料', '一部事務組合', '報酬', '多摩科学', '一番', '他', '基準', '妥当', 'ほかの', '全部引き下げ', '資料', '審議', 'お伝え', '撤回', '考え']","['一部事務組合', '一部事務組合']"
22,それから、自転車駐車の件です、市民の間では自転車駐車とは言わないで駐輪場と申しておりますけれども。その駐輪場について、近隣と違っているというについては、それは西東京の独自施策なだからというなが言えるかもわかりませんけれども、旧田無地域も駅もありますけれども、ここが 、ほかのが 、やはりこの格差というは市民には納得しがたいです。ですから、何とか整備センターと交渉して、あるいは償還の年次が多少後ろにずれるというがあるにしても、やはり統一な金額にしていかないとまずいではないかなと思っているです。コミュニティバスも なていう話が出ています。ワンコインというは、やはりそれぐらいの妥当はあるだろうと思っていますので、これについては今のお答えはお答えとして、今後そういったを整備センターと打ち合わせをして調整を図って、市内での単一料金という形にもっていくにするがあるかどうかというについてのお答えをお願いいたします。,"['自転車駐車', '件', '市民', '間', '自転車駐車', '駐輪場', '駐輪場', '近隣', '西東京', '独自施策', '田無地域', '駅', 'ほか', '格差', '市民', '納得', '整備センター', '交渉', '償還', '年次', '後ろ', '統一', '金額', 'コミュニティバス', '話', 'ワンコイン', '妥当', '今', '今後', '整備センター', '打ち合わせ', '調整', '市内', '単一料金', '形', 'お願い']","['交渉', 'コミュニティバス']"
23,	:◯環境防災部長（）　説明において一定の理解を得られたという私の答弁に対して、これは議員御指摘いただいていますに、それは私の個人な考え方ではないかという御質問かと思います。これらについては環境防災の職員がそれぞれ参画をし、それぞれの説明の事後に一応評価を、それぞれの職員同士ので検討を開いたと、そういった形ので一定の理解を得られたというに環境防災として結論に達し、説明をしたでございます。,"['', '◯環境防災部長説明', '一定', '理解', '指摘', '個人', '考え方', '環境防災', '職員', 'それぞれ参画', 'それぞれ', '説明', '事後', '評価', 'それぞれ', '職員同士', '検討', '形', '一定', '理解', '環境防災', '結論', '説明']",
24,それから、旧田無ので可燃ごみを週からに変更するに説明を行ったかというでございますが、これは実施をしております。その実施の方法については、小学校単位というで、８月の夏休みに各小学校の体育館で行っております。それとともに要望のあった自治、町内については、私のから出向き、説明を行い、当然そうすべきであるというな声を市民のからいただきまして、週からに切りかえていったと。そうすべきであるという内容のでは、当然資源収集の充実、それから直営作業による市民に対するサービスの向上を目指してという形ので対応を図っております。,"['田無', '可燃ごみ', '週', '変更', '説明', '実施', '実施', '方法', '小学校単位', '8月', '夏休み', '小学校', '体育館', '要望', '自治', '町内', '私の', '説明', '声', '市民の', '週', '内容', '資源収集', '充実', '直営作業', '市民', 'サービス', '向上', '形', '対応']",['体育館']
25,それから、容リに対する取り組みというで議員からいろいろ提案をしていただいております。これらについても、その当時はでございましたけれども、資源収集を実施するに当たっては、が取り組んできたという経過がございます。その経過ので、現実には余りに収集が少なくて、結果にはストックヤードが大幅に必要になってきてしまったりというもありました。そしてまた、その資源で１つを例えるではございませんが、やはり有効なでまとまった都市という形の資源の対象という形が好ましかったというがございます。今回の容器包装リサイクルに伴うその他プラスチックについても、管内現在でございますが、で足並みをそろえ統一した形のでやっていく必要があるだろうというで、事務連で確認をしているでございます。そして、これらの方法については、過日の一般質問のでもございましたに、モデル地区の制定をしながらも進めてみる必要がある、それからまた一部のこういった清掃の業として取り扱っていただいている会社から、でもそういった仕事に対して協力をしていきたいというなを今お申し出をいただいている会社もございます。ですから、そういった内容を踏まえて統一という形ので、管内を一括した形ので実施していきたいと、事務連絡協議ので検討でございます。私もでき得る早くこういった容リの取り組みを進める必要があろうというには考えておりますので、御理解をお願いしたいと思います。,"['容リ', '取り組み', '提案', '当時', '資源収集', '実施', '経過', '経過', '現実', '収集', '結果', 'ストックヤード', '大幅', '必要', '資源', '有効', '都市', '形', '資源', '対象', '形', '今回', '容器包装リサイクル', 'その他プラスチック', '管内現在', '足並み', '統一', '形', '必要', '事務連', '確認', '方法', '過日', 'モデル地区', '制定', '必要', '一部', '清掃', '業', '会社', '仕事', '協力', 'なを', '申し出', '会社', '内容', '統一', '形', '管内', '一括', '形', '実施', '事務連絡協議', '検討', '容リ', '取り組み', '必要', '理解', 'お願い']","['会社', '会社']"
26,また、現在でも不燃収集のにあわせて収集をさせていただいております。これは今後可燃のに入れてしまった場合には、のピットのに落とし込んでしまったの選別というは不可能でございます。不燃のの選別ラインで分別するは十分に可能でございますので、現在でもそういった不燃収集ので対応させていただく、また容器包装リサイクルの取り組みを実施するに当たっても、それらをラインので選別するは可能でございます。容器包装リサイクルで不燃に出されたがあったにしても、分別するは可能でございますので、現在でも不燃という形ので収集をさせていただいておりますので、御理解をいただければと思います。,"['現在', '不燃収集の', '収集', '今後可燃の', '場合', 'ピットの', '選別', '不可能', '不燃', '選別ライン', '分別', '十分', '可能', '現在', '不燃収集', '対応', '容器包装リサイクル', '取り組み', '実施', 'ライン', '選別', '可能', '容器包装リサイクル', '不燃', '分別', '可能', '現在', '不燃', '形', '収集', '理解']",
27,それから、道路問題において東京では安全と言っているが、それらについては安全なら安全で約束をしてほしいというお話を今いただいたでございますけれども、私のとしても、市民に少しでもより利便であるという、それから健康を害するがないにという形では、東京に常に要望しているでございます。東京のとしても、それらについては事後調査の対応をした形ので、差異があった場合には、責任を持って対応すると言っていただいておりますので、我々としてもそういったを真摯に受けとめ、これらについては実施の状況を見守りながら、市民の健康と安全を守っていきたいと考えておりますので御理解をお願いしたい。,"['道路問題', '東京', '安全', '安全', '安全', '約束', 'お話', '今', '市民', '利便', '健康', '形', '東京', '要望', '東京', '事後調査', '対応', '形', '差異', '場合', '責任', '対応', '真摯', '実施', '状況', '市民', '健康', '安全', '理解', 'お願い']",
28,	:◯市長（保谷範）　まず、ごみの有料について、市長の提案についての御質問でございました。これは市長がもちろん方向を示したでございまして、各市を拘束するではございません。ただ、構成市町村でごみ処理を行い、日の出に御迷惑をかけているでございますので、我々としても同じ方向を示さなければ乗りおくれるというではございませんけれども、そういう状況も想像できるでございます。ただ、各市いろいろな事情があるでございますから、強制な拘束をするではないと、平成までにその方向を各市出すにというな市長の意向であったでございます。それに対しては、各構成市長、その方向、市長の考え方には納得という形で、これからは各市が努力していくという形で特段発言もなかったというでございます。聞く必要ももちろんありますし、聞かなくても済むもあるでございますから、その辺のは御理解いただきたいと思います。,"['', 'ごみ', '有料', '提案', '方向', '各市', '拘束', '構成市町村', 'ごみ処理', '日の出', '迷惑', '方向', '乗り', '状況', '想像', '各市いろいろ', '事情', '強制', '拘束', '平成', '方向', '各市', '意向', '方向', '考え方', '納得', '形', '各市', '努力', '形', '特段発言', '必要', '辺の', '理解']",['迷惑']
