,text,Onlynouns,selectednouns
10,まず大企業撤退跡地のまちについて地区計画の立案近隣住民の参加にかかわる問題でございますが御承知の大規模工場跡地で行われた跡地開発につきましては西東京都市計画マスタープランの方針にかなったとなる誘導してきた経緯がございますが結果として必ずしもこの方針にかなった土地利用とはなっていないが実情でございますこうしたこれまでの課題を踏まえまして今後起こる大企業の撤退につきましては企業と撤退の土地利用について十分話し合いを重ねたで地区計画などの都市計画制度を活用するでまちの基本な方向を定めたいそのに考えております石川島播磨重工業田無工場につきましてもそうした考え方に基づいて現在地区計画の立案について企業と協議を重ねているでございます私が就任しましてからか説明を担当から受けましたりまたは石川のからも訪問がありましていろいろお話を聞いているで大変誠意を持って対応してくださっているという感じがいたします地区計画がまとまったには手続条例に基づきまして関係権利はもちろん周辺住民の方々に対する説明も開催してまいりたいと考えております,"['企業撤退跡地', 'まち', '地区計画', '立案近隣住民', '参加', '問題', '承知', '規模工場跡地', '跡地開発', '西東京都市計画マスタープラン', '方針', '誘導', '経緯', '結果', '方針', '土地利用', '実情', '課題', '今後', '企業', '撤退', '企業', '撤退', '土地利用', '十分話し合い', '地区計画', '都市計画制度', '活用', 'まち', '基本', '方向', 'いその', '石川島播磨重工業田無工場', '考え方', '現在地区計画', '立案', '企業', '協議', '就任', '説明', '担当', '石川の', '訪問', 'お話', '大変誠意', '対応', '感じ', '地区計画', '手続条例', '関係権利', '周辺住民', '方々', '説明', '開催']",
11,続いて跡地に問題が生じた場合の対応はというで具体に土壌汚染や地下の汚染などについての問いがございました石川島播磨工場につきましては現在操業ですが工場では事業による土壌と地下の自主汚染調査を実施内容について住民説明も行われたでございます工場の敷地は事業の原因による汚染でない土壌調査義務は事業にはないと承知しております石川島播磨工場で内側で汚染があった場所はで敷地境界付近の場所は舗装されており周りをほどの塀に囲まれておりしかも工場敷地のが低いので敷地へ飛散流出する可能は低く汚染は考えにくい状況だと聞いておりますしたがいまして現段階では市としては工場敷地での土壌調査は現在考えていないでございます地下の調査については工場敷地のでの調査結果はフッ素が基準を超えている箇所があったと報告があり敷地への汚染の可能が考えられましたので工場の敷地境界付近で地下調査を行ったでございますがすべて基準であったというでございますしかし念の工場周辺外側の井戸について地下調査をしたというですが基準超過井戸はなかった工場敷地の地下汚染は現在の確認されていないというが実態であるというでございます,"['跡地', '問題', '場合', '対応', '具体', '土壌汚染', '地下', '汚染', '問い', '石川島播磨工場', '現在操業', '工場', '事業', '土壌', '地下', '自主汚染調査', '実施内容', '住民説明', '工場', '敷地', '事業', '原因', '汚染', '土壌調査義務', '事業', '承知', '石川島播磨工場', '内側', '汚染', '場所', '敷地境界付近', '場所', '舗装', '周り', '塀', '工場敷地の', '敷地', '飛散流出', '可能', '汚染', '状況', '段階', '市', '工場敷地', '土壌調査', '現在', '地下', '調査', '工場敷地の', '調査結果', 'フッ素', '基準', '箇所', '報告', '敷地', '汚染', '可能', '工場', '敷地境界付近', '地下調査', 'すべて基準', '念', '工場周辺外側', '井戸', '地下調査', '基準超過井戸', '工場敷地', '地下汚染', '現在', '確認', '実態']",
12,それから不発が発見された場合というでございますが今まで企業が所有する土地などから発見された場合にはその企業が負担をするといいますかまたは次の開発が負担するというな形をとってきたでございますただ今回の７月の撤去で個人のお宅から発見された場合にどうするかという問題が実はありましたが一応基本には不発の有無の確認についての調査費用は土地所有の負担となっているがルールでございますしかし「軍と多摩」というな本も出されておりますに戦時はこの田無地域にはかなり多くの軍需工場がありましてわけても飛行機を中心とするこの地には多くの爆弾が投下されたというもありますので今後の課題としてできれば東京や国などと協議をしたいまた要望をしていきたいと市長としては考えているでございます,"['不発', '発見', '場合', '今', '企業', '所有', '土地', '発見', '場合', '企業', '負担', '次', '開発', '負担', '形', '今回', '7月', '撤去', '個人', '宅', '発見', '場合', '問題', '基本', '不発', '有無', '確認', '調査費用', '土地所有', '負担', 'ルール', '軍', '多摩', '本', '戦時', '田無地域', '多く', '軍需工場', '飛行機', '中心', '地', '多く', '爆弾', '投下', '今後', '課題', '東京', '国', '協議', '要望']",
13,それから遠くの緑近くの緑ですね私も常々申し上げておりますが議員もやはり同じな問題意識をかねてから持っておられたというが今わかりました本当にこのでございまして前回申し上げたかと思うですがある市長から聞いたでございますが屋敷の手入れをしたとぐらいのですね──空というがやるだそうですけれども私はとび職かと思っていたらそういう呼び名があるですね高いに上って総額で約かかったというですそういったを聞いて初めてわかるで一般の市民のにはわからないですねそれも含めてやはり緑を守るまたははぐくむというであろうかと思いますそれから都議会議員の時代にも地域を回ってまいりまして近くに公園ができていいですねというな話をしますといや冗談じゃないわよというでといが詰まっちゃうとか壁が汚れるとか役所で何とかしてもらえないかな話が出てくるというはよく御承知のでございます,"['遠く', '緑近く', '緑', '常々', '同じ', '問題意識', '今', '前回', '屋敷', '手入れ', '空', 'そう', 'とび職', '呼び名', '総額', '一般', '市民の', '緑', '時代', '地域', '近く', '公園', '話', '冗談', 'とい', '壁', '役所', '話', '承知の']",
14,御指摘のに遠くの緑と近くの緑の関係でありますが遠くの緑については屋敷の保存をしてほしい生け垣をふやしてほしいなどの緑をふやしてほしいという要望がありますしかし近くの緑は住宅への日影落ち葉がとい・排水溝を詰まらせるなどの清掃害虫の発生の苦情や対応の要望が寄せられておりますその近くの緑は近隣住民の負担により排除をされであるというも事実であります日常生活でこの問題を解決するは難しいがあるでございますが屋敷や緑の保存に当たり所有のには労力も資金にもはかり知れない負担があるはなかなか市民の皆さんに知られておりません緑は我々の生活にとってもかけのない大切なであるを市民全体に御理解いただくとともに御協力が不可欠で緑の大切を生活ので常に再認識していただくにも緑の重要について今後もＰＲ活動に力を注いでまいります,"['指摘の', '遠く', '緑', '近く', '緑', '関係', '遠く', '緑', '屋敷', '保存', '生け垣', '緑', '要望', '近く', '緑', '住宅', '日影落ち葉', 'とい', '排水溝', '清掃害虫', '発生', '苦情', '対応', '要望', '近く', '緑', '近隣住民', '負担', '排除', '事実', '日常生活', '問題', '解決', '屋敷', '緑', '保存', '所有の', '労力', '資金', '負担', '市民', '皆さん', '緑', '生活', 'かけ', '大切', '市民全体', '理解', '協力', '不可欠', '緑', '大切', '生活', '認識', '緑', '重要', '今後', 'PR活動', '力']",
15,昨日も東大農場の話が出ましたけれども土地は東大が持っているですねですからこちらでいろいろ注文をつけるというはなかなか難しいですけれどもこういう時代でありますので個人の所有について自助努力で緑を守っていただいているですからもし可能であるならば近隣住民のとお話し合いをしてそこに何か共助の考え方また公的な支援としてどういうが必要なか保存といいましても本当にもうスズメの涙ほどの資金支援しかできていないでそれだけでいいとは守れるとは僕は思いませんそんなを含めましてまさにここでも自助・共助・公助といいますかそういう仕組みを今日のこの都市のでどこまで再構築できるかというを考えていく必要があるではないかそんなに考えております,"['昨日', '東大農場', '話', '土地', '東大', '注文', '時代', '個人', '所有', '自助努力', '緑', '可能', '近隣住民', '話し合い', '共助', '考え方', '公的', '支援', '必要', '保存', 'スズメ', '涙', '資金支援', '自助', '共助', '公助', '仕組み', '今日', '都市', '構築', '必要']","['東大農場', '東大', '共助', '共助']"
16,それから中学生との懇談に関してでございますけれども御指摘の月アスタで開催された中学生サミットに私もパネラーとして参加しましたサミットでは中学生の視点から要点を鋭く突いた意見や質問が出され今後の市政運営の大きな参考となりましたそんなで緑の重要を訴える意見が出されましたが緑の保全は車座集会などで出される御意見も非常に多いテーマでございます本市もこのは十分認識し基本構想における６つのまちの方向の一つである環境にやさしいまちにおいて豊かな緑を保つの取り組みを行っているでございます具体には緑の保全・活用や緑の空間の創出を重要施策と位置づけ公園や緑地あるいは農地などの保全拡充を進め次世代を担う子どもに良好な環境を引き継いでいける努力してまいりたいと思います,"['中学生', '懇談', '指摘', '月アスタ', '開催', '中学生サミット', 'パネラー', '参加', 'サミット', '中学生', '視点', '要点', '意見', '今後', '市政運営', '参考', '緑', '重要', '意見', '緑', '保全', '車座集会', '意見', '非常', 'テーマ', '市', '十分認識', '基本構想', 'まち', '方向', '一つ', '環境', 'まち', '豊か', '緑', '取り組み', '具体', '緑', '保全', '活用', '緑', '空間', '創出', '重要施策', '位置づけ公園', '緑地', '農地', '保全拡充', '次世代', '子ども', '良好', '環境', '努力']",['車座集会']
17,これも繰り返し繰り返し言っているなですがこれを具体にどう進めるかですね買い取りという方法があるですただしこのには税金を使うまたは特例を使う一般のミニ公募を含めて起債をするそれから夢物語のに言いましたが僕は宝くじというながあってもいいではないかと思うですねそういう検討も必要だと思いますまた買い取るだけではなくて定期借地でやるというな方法もあると思いますそれから当然のながら西東京への寄附というもありまして寄附をしていただくという方法も捨てがたいですそれからまたは貸与といいますか無償で貸していただくというな方法もあると思いますそれからやはり究極の決め手は制度な相続税の軽減ですとか相続税の地方税オール・オア・ナッシングでありませんで相続税が地方税にされるだけでも自治体は大変変わってくると思いますぜひ国における責任与党としてこの首都の思いを国会議員にも伝えていただきたいと思います,"['繰り返し', '具体', '買い取り', '方法', '税金', '特例', '一般', 'ミニ公募', '起債', '夢物語の', '宝くじ', '検討', '必要', '定期借地', '方法', '西東京', '寄附', '寄附', '方法', '貸与', '無償', '方法', '究極', '決め手', '制度', '相続税', '軽減', '相続税', '地方税オール・オア・ナッシング', '相続税', '地方税', '自治体', '大変', '国', '責任与党', '首都', '思い']",['税金']
18,それから緑の確保について剪定枝チップ試行から全面実施へというでございますが剪定枝のチップと純正な野菜を添加とした堆肥につきましては平成の８月から市内の地区をモデルとした事業を実施しておりますは御案内のでございます今年度におきましても収集地域はこのモデルケースで実施しており熟成した堆肥につきましては４月から月までの第日曜日に開催しております「りさいくる市」で毎回を市民の方々に無料で配布しており好評を得ているでございます今後といたしましては市内全域を対象とする事業拡大を視野に入れており新たな資源の推進事業となりますので収集体制財政状況などを踏まえ総合な視点から検討を加えてまいりたいと考えておりますまだ整理されておりませんが私のに入ってくる情報でも西東京は先行していいをやっているねというな情報ですとかいや無料で配るよりもやっぱり手間暇かかっているですから有償でもいいからやったがいいじゃないというな御意見も聞かれておりますのでそれらを含めまして今後前向きに取り組んでいきたいと思います,"['緑', '確保', '剪定枝チップ試行', '全面実施', '剪定枝', 'チップ', '純正', '野菜', '添加', '堆肥', '平成', '8月', '市内', '地区', 'モデル', '事業', '実施', '案内の', '今年度', '収集地域', 'モデルケース', '実施', '熟成', '堆肥', '4月', '月', '日曜日', '開催', 'りさい', '市', '毎回', '市民', '方々', '無料', '配布', '好評', '今後', '市内全域', '対象', '事業拡大', '視野', '新た', '資源', '推進事業', '収集体制財政状況', '総合', '視点', '検討', '整理', '私の', '情報', '西東京', '先行', '情報', '無料', '手間暇', '有償', '意見', '今後前向き']",
19,残りの部分につきましては教育そしてまた担当部長から答弁をさせていただきたいと思います,"['残り', '部分', '教育', '担当部長']",
20,	:◯教育（）それでは私のから議員のお尋ねに御答弁申し上げます,"['', '◯教育', '私の', 'お尋ね']",
21,まず学校は教育施設といたしまして大変大きな敷地と設備を持っておりますそので各学校が児童生徒の学びを充実させるとともに期待される教育活動を充実させるに地域の皆様の御理解と御支援をいただくとともに学校が地域に配慮した対応を行うも大変重要なと考えております各学校で地域の方々に御迷惑をかける場面といたしましては議員が御指摘のに例えば校庭の砂が舞って近隣に御迷惑をおかけしたり運動会やブラスバンドの音の問題などが考えられますがこの対応といたしまして散水を小まめにしたり必要に音量を上げないなど配慮しております私も高校時代当時でございますがプログラムを持ってあすは学校行事でございますというにお訪ねしちょっとやかましゅうございますがお許しくださいと言いながらまた学校の反映それから学校の苦情をちょっと小耳に入れてそれを学校経営に生かしたという経験もございますそのに何か行事があるに事前に近隣に回るというも心がけております,"['学校', '教育施設', '大変', '敷地', '設備', '学校', '児童生徒', '学び', '充実', '期待', '教育活動', '充実', '地域', '理解', '支援', '学校', '地域', '配慮', '対応', '大変重要', '学校', '地域', '方々', '迷惑', '場面', '指摘', '校庭', '砂', '近隣', '迷惑', 'おかけ', '運動会', 'ブラスバンド', '音', '問題', '対応', '散水', 'まめ', '必要', '音量', '配慮', '高校時代当時', 'プログラム', 'あす', '学校行事', 'お許し', '学校', '反映それ', '学校', '苦情', '小耳', '学校経営', '経験', '行事', '事前', '近隣']",
22,また地域に信頼される学校といたしまして学校を開き学校の教育活動に地域の皆様の御理解御支援をいただくに学校行事などに地域の皆様をお招きしたりともに参加していただいたり教育活動に御理解いただく努力をいたしておりますまた運営連絡協議などで教職員の意識などにも努め市民が学校をどのに見ているか教育活動の評価をいただき課題を改善しながら地域と一体となって学校経営に努めておりますまた子どもは社会全体とりわけ地域全体で育てていくでございます今後とも皆様のお力添えをいただくと同時に御提言をいただき積極にそれを受けとめ西東京の行政に努力してまいりたいと思いますので今後ともどうぞよろしくお願いいたします,"['地域', '信頼', '学校', '学校', '学校', '教育活動', '地域', '理解', '支援', '学校行事', '地域', '招き', '参加', '教育活動', '理解', '努力', '運営連絡協議', '教職員', '意識', '市民', '学校', '教育活動', '評価', '課題', '改善', '地域', '一体', '学校経営', '子ども', '社会全体', '地域全体', '今後', '力添え', '提言', '積極', '西東京', '行政', '努力', '今後', 'お願い']",
23,	:◯（）にも話をしろというですのでそういうに……（笑声）（発言するあり）いじけておりますが,"['', '◯', '話', '笑声発言']",
24,まず大企業の撤退のまちというは市内には大手がかありますがそのの幾つかはマンションが建ったり戸別住宅が建っているですね先ほど申し上げましたに道路と公園そうしたに対する要望も強いですしさらには子どもの数がふえてくるというで学校とかいろいろとしてもかかわりを持たざるを得ないというかさせられるというかそういうになってまいります石川が具体な名前で挙がっておりますけれども今回大変いいモデルになると思うですねここできちんとしたができるというは恐らく西東京のケースは他市も当然見ているでしょうしいろんなまちづくりに生かせてくるではないかなというに思います,"['企業', '撤退', 'まち', '市内', '大手', 'の幾つ', 'マンション', '戸別住宅', '先', '道路', '公園', '要望', '子ども', '数', '学校', 'いろいろ', 'かかわり', '石川', '具体', '名前', '今回大変', 'モデル', '西東京', 'ケース', '市', 'ょうしいろんなまちづくりに']",
25,場所が場所だけに私のにいろんな声が入ってまいりまして私も一つの町内の会長をしておりますがその近隣の町内の方々が訪ねてこられて石川の跡地になった場合の一緒に連携したまちその事前の対応についてやっていこうなんていうな話が届いておりますそこで先ほど御答弁いただきましたに周辺住民の皆さんへの地区計画の説明なども十分行っていくとそしてまた大変前向きな企業であるというも先ほど答弁のでお聞きをいたしましたがぜひ地域のに情報を出していただくというが大切になってくるではないかと思いますねそれが少ないと──今で土壌改良工事をやっておりましてダンプカーで運び出してそれをきれいにしてまた持ち帰ってくるですかねそのに粉じんの対応はどうしてくれるだとかその後のあの大きな工場を解体するにアスベストの粉じんは飛ばないかとか企業が今は掘っているですがあれだけのを全部とってコンクリを外してその後雨が降っていってどんどんその雨水が地下に浸透していくそれが地下に入るまでの間かわかりませんけれどもあるでしょうそれらがやがて汚染されるではないかとかいろいろ心配をされるですねそれは当然のだと思うです自分の身近な生活環境を守ろうというになるですのでそういうに耳を傾けると第の説明のに行政のの出席もあったですので私も行っているなですがそういう常に連携を密にしていくというをこのは申し上げておきたいと思います,"['場所', '場所', '声', '一つ', '町内', '会長', '近隣', '町内', '方々', '石川', '跡地', '場合', '一緒', '連携', 'まち', '事前', '対応', '話', '先', '周辺住民', '皆さん', '地区計画', '説明', '十分', '大変前向き', '企業', '地域', '情報', '大切', '今', '土壌改良工事', 'ダンプカー', 'きれい', '粉じん', '対応', 'その後', '工場', '解体', 'アスベスト', '粉じん', '企業', '今', '全部', 'コンクリ', 'その後雨', '雨水', '地下', '浸透', '地下', '間', '汚染', 'いろいろ心配', '自分', '身近', '生活環境', '耳', '説明', '行政', '出席', '連携', '密']",['アスベスト']
26,それから「遠くの緑近くの緑」それから学校の問題などはやっぱり市民の皆さんとのコンセンサスというがすごく大切だと思うですねとにかく確かに緑というはいろんな問題があるけれどもやっぱり大切だ大切だとみんな言っているですよね大切だと言っていますよねですからそれを近くにあっても迷惑がらないなこの西東京の市民の方々の意識というですかそういうをどういうにつくっていったらいいかなというをお願いというか考えてほしいですねもちろん私もそれは当然のなですけれどもそのをいろいろＰＲ共助の考え方をというなですけれどもではどういうに市民の皆さんの声を考え方を思いを──遠くの緑もそばに近くに住んでいる人にしてみれば近くの緑になるでしてこっちの緑としては遠くの人から見れば遠くの緑になるでしてお互いにそんなを言っていたらどんどんなくなっていってしまうですよねですからどういうに始めていくだというをもう一度お聞かせいただきたいと思います,"['遠く', '緑近く', '緑', '学校', '問題', '市民', '皆さん', 'コンセンサス', '大切', '確か', '緑', '問題', '大切', '大切', '大切', '近く', '迷惑', '西東京', '市民', '方々', '意識', 'お願い', 'PR共助', '考え方', '市民', '皆さん', '声', '考え方', '思い', '遠く', '緑', 'そば', '近く', '人', '近く', '緑', '緑', '遠く', '人', '遠く', '緑', 'お互い', 'そんな']",['お互い']
