,text,Onlynouns,selectednouns
12,特殊詐欺被害に市内被害状況とま被害認知件数被害金額に昨年と比べ増加傾向にと伺って類型特殊詐欺中西東京でキャッシュカード詐欺や預貯金詐欺キャッシュカード狙った詐欺やＡＴＭ操作させられ現金だまし取還付詐欺親族かたったオレオレ詐欺特に多いと聞いて田無警察管内還付詐欺預貯金詐欺特殊詐欺被害にま依然と多く高齢方々被害に遭われ被害に遭うと自身で蓄えた大切な財産だけでで築き上げた大切な家族と信頼関係ま崩壊しまう恐ろしい犯罪で安心安全に暮らせるまち市民皆様防犯意識さらに向上で市と田無警察協力し高齢方々に分かりやすく注意喚起行う特殊詐欺防止に相互に協力必要でとこ撲滅宣言で撲滅宣言に合わせま市ＰＲ親善大使でに協力田無警察監修特殊詐欺被害防止動画作成し公開なおも引き続き防犯講話や西東京防犯協会と連携街頭キャンペーン各種機会通じて防犯に広報啓発活動積極に実施し地域自主な防犯団体へ支援行い特殊詐欺に係る被害防止にて,"['特殊詐欺被害', '市内被害状況', '被害認知件数被害金額', '昨年', '増加傾向', '類型特殊詐欺中西東京', 'キャッシュカード詐欺', '預貯金詐欺キャッシュカード', '詐欺', 'ATM操作', '現金', '還付詐欺親族', 'オレオレ詐欺', '田無警察管内還付詐欺預貯金詐欺特殊詐欺被害', '高齢方々被害', '被害', '自身', '大切', '財産', '大切', '家族', '信頼関係', '崩壊', '犯罪', '安心安全', '向上', '市', '田無警察協力', '高齢方々', '注意喚起', '特殊詐欺防止', '相互', '協力必要', 'とこ撲滅宣言', '撲滅宣言', '市PR親善大使', '協力田無警察監修特殊詐欺被害防止動画作成', '公開', '防犯講話', '西東京防犯協会', '連携街頭キャンペーン各種機会', '防犯', '広報啓発活動積極', '実施', '地域自主', '防犯団体', '支援行い特殊詐欺', '被害防止']",
13,都市計画道路進捗状況に都市計画道路保谷秋津東京施行保谷志木新座境まで延長約区間及び新座施行都市計画道路ひばりヶ丘北口西東京境まで延長約区間にま元年月にぞれ事業認可取得東京事業用地取得に向け用地交渉進めて新座用地交渉に準備進めていると伺ってこ都市計画道路整備で保谷北口ひばりヶ丘北口まで幹線道路で結ばれるになり西武池袋北側地域東西方向道路ネットワーク強化され交通利便や防災向上公共交通空白地域・不便地域改善も高まる東京及び新座に対しま引き続き早期整備に要請,"['都市計画道路進捗状況', '都市計画道路保谷秋津東京施行保谷志木新座境', '延長', '区間', '新座施行都市計画道路ひばりヶ丘北口西東京境', '延長', '区間', '年月', '事業認可取得東京事業用地取得', '用地交渉', '新座用地交渉', '準備', '都市計画道路整備', '保谷北口ひばりヶ丘北口', '幹線道路', '西武池袋北側地域東西方向道路ネットワーク強化', '交通利便', '防災向上公共交通空白地域', '不便地域改善', '東京', '新座', '早期整備', '要請']",
14,ひばりヶ丘北口市有にひばりヶ丘北口交通広場土地一部にま駅に向かうエレベーターエスカレーター階段整備行う鉄道用地ひばりヶ丘北口周辺に駅及び駅前広場利用へ安全で快適な歩行空間提供目的に平成４月より西武鉄道株式会社に対し無償貸付けいる無償貸付け土地含め階段維持管理日常管理と西武鉄道株式会社で締結協定に基づき西武鉄道株式会社実施段下スペースにま維持管理や日常管理に必要な資材保管場所と利用いると伺って現時点におきま市と階段スペース活用予定,"['ひばりヶ丘北口市有', 'ひばりヶ丘北口交通広場土地一部', '駅', 'エレベーターエスカレーター階段整備', '鉄道用地ひばりヶ丘北口周辺', '駅', '駅前広場利用', '安全', '快適', '歩行空間提供目的', '平成4月', '西武鉄道株式会社', '無償', '無償', '付け土地', '階段維持管理日常管理', '西武鉄道株式会社', '締結協定', '西武鉄道株式会社実施段下スペース', '維持管理', '日常管理', '必要', '資材保管場所', '利用', '現時点', '市', '階段スペース活用予定']",
15,デジタル改革関連と地方自治に情報システム標準共通に伴う文字取扱いにま全て自治体課題と先日示され標準・共通に係る手順留意事項と氏名や法人地名名称文字個別同一確認で非常にな要素で文字表現正確重視し外字多用しまうとシステム確認時間や手間増大誤認につなるおも進め情報システムデータ連携で連携容易に行える環境整備られで文字扱いにま手順基に検討て情報システム標準にスケジュールにま目途と基幹業務業務に標準仕様に移行想定契約関係先行実施予定いる自治体もと伺ってでそ自治体動向も注視し引き続き検討て,"['デジタル改革関連', '地方自治', '情報システム標準共通', '文字取扱い', '全て自治体課題', '先日', '標準', '共通', '手順留意事項', '氏名', '法人地名名称文字個別', '一確認', '非常', '要素', '文字表現正確重視', '外字多用', 'システム確認時間', '手間増大誤認', '情報システムデータ連携', '連携容易', '環境整備', '文字扱い', '手順基', '検討', '情報システム標準', 'スケジュール', '目途', '基幹業務業務', '標準仕様', '移行想定契約関係先行実施予定', '自治体', 'そ自治体動向', '注視', '検討']",
16,"個人情報保護制度に国で本年５月改正個人情報保護成立以降春地方公共団体に部分施行に個人情報保護委員政令規則ガイドライン整備進めていると伺って従来,問題と言われる国行政機関や地方公共団体ぞれに分かれていた個人情報保護規律に個人情報保護委員公的部門全体規律解釈執行担うと月に説明開催されで個人情報保護委員春全面施行に引き続きガイドライン策定進めてとで地方自治体に対しま個人情報取扱いに係る規律現行条例改正に移行に伴い各団体定める個人情報取扱い法的位置づけに再整理必要と示個人情報保護委員ガイドライン策定照会へ回答通じて必要な支援行ってとででも国動きや情報適切に把握","['個人情報保護制度', '国', '本年5月改正個人情報保護成立以降春地方公共団体', '部分施行', '個人情報保護委員政令規則ガイドライン整備', '従来,問題', '国行政機関', '地方公共団体', '個人情報保護規律', '個人情報保護委員公的部門全体規律解釈執行', '月', '説明開催', '個人情報保護委員春全面施行', 'ガイドライン策定', '地方自治体', '個人情報取扱い', '規律現行条例改正', '移行', '団体', '個人情報取扱い法的位置づけ', '整理必要', '示個人情報保護委員ガイドライン策定照会', '回答', '必要', '支援', '国動き', '情報適切', '把握']",
17,雨水幹線整備に雨水幹線整備ルートで起点にま一部整備完了いるしもや保育園北側終点としまとひばりヶ丘南側交差点までと路線延長約.で,"['雨水幹線整備', '雨水幹線整備ルート', '起点', '一部整備完了', '保育園北側終点', 'しま', 'ひばりヶ丘南側交差点', '路線延長']",
18,最後に保谷公共用地に保谷公共用地にま公共施設更新需要にため財源としま売払い方針と新型コロナウイルス感染影響により不動産業界先行きも不透明な状況であった売払い見送ってきた経緯先日開催財産価格審議におきま新型コロナウイルス感染影響に伴いウッドショック木材価格高騰生じてま新築・戸建て住宅販売へ影響も少と意見頂いたで当該に接し都市計画道路事業認可期間と聞いてこ売払い見送ってきた都市計画道路事業期間と時期近づいてきた状況でとか昨今不動産業界状況も保谷公共用地売払い時期にま都市計画道路開通見据えて実施てなお売払いまで間にま子供遊び場と市民皆様集いと有効活用暫定に広場と開放て９月に実施しオンライン授業にオンライン授業評価に独自にアンケート実施いる学校も教育委員としまも市内小中学校抽出学校に保護及び児童生徒アンケート実施オンライン授業実施にま保護感染予防におおむね肯定な評価頂いて一方長い時間パソコン画面見ている目へ負担心配課題も明らかに給食時間に登校し友人や生徒先生と会える子供安定で効果あったとオンライン授業実施により多く学校不登校傾向子供授業に参加や対面授業で発言少子供も自分発表場面見受けられたと報告受けて新型コロナウイルス感染拡大防止もに学び止め観点オンライン授業校長と連携実施課題や成果に校長会議や副校長会議ＧＩＧＡスクール推進教師研修情報共有に生か白子上流雨水幹線整備に市長に補足白子川上雨水幹線整備詳細でしもや保育園北側都市計画道路と交差点当該交差点伏見下保谷交差点経由し西武池袋アンダーパス付近横断伏見と道路整備進めていると交差点で西東京泉町交差点西に向かいとひばりヶ丘南側交差点まで整備予定区間,"['最後', '保谷公共用地', '保谷公共用地', '公共施設更新需要', '財源', 'しま', '方針', '新型コロナウイルス感染影響', '不動産業界先行き', '不透明', '状況', '経緯先日開催財産価格審議', '新型コロナウイルス感染影響', 'ウッドショック木材価格高騰', '新築', '戸建て住宅販売', '影響', '意見', '当該', '都市計画道路事業認可期間', '都市計画道路事業期間', '時期', '状況', '昨今不動産業界状況', '保谷公共用地', '時期', '都市計画道路開通', '実施', '間', '子供遊び場', '有効活用暫定', '広場', '開放', '9月', '実施', 'オンライン授業', 'オンライン授業評価', '独自', 'アンケート実施', '学校', '教育委員', 'しま', '市内小中学校抽出学校', '保護', '児童生徒アンケート実施オンライン授業実施', '保護感染予防', '肯定', '評価', '時間パソコン画面', '目', '負担心配課題', '明らか', '給食時間', '登校', '友人', '生徒先生', '子供安定', '効果', 'オンライン授業実施', '多く学校', '登校傾向子供授業', '参加', '対面授業', '発言', '子供', '自分発表場面', '報告', '新型コロナウイルス感染拡大防止', '止め観点オンライン授業校長', '連携実施課題', '成果', '校長会議', '校長会議GGAスクール推進教師研修情報共有', '生', '白子上流雨水幹線整備', '補足白子川上雨水幹線整備詳細', '保育園北側都市計画道路', '交差点当該交差点伏見下保谷交差点経由', '西武池袋アンダーパス付近横断伏見', '道路整備', '交差点', '西東京泉町交差点西', '向かい', 'ひばりヶ丘南側交差点', '整備予定区間']","['新型コロナウイルス感染影響', '新型コロナウイルス感染影響', 'オンライン授業', '子供', '新型コロナウイルス感染拡大防止', '交差点']"
19,避難開設訓練にでによりま今回避難開設訓練目的や意図にでき参加された方々へアンケートにより約大変よかったいよかったと評価いるも分かりで以前提案こう訓練へ中学生ボランティア参加にい西東京と同じベッドタウン小金井で災害に高齢避難誘導手助け中学生育てようと市内中学生対象と消火・救出訓練実施いる地域で滞在時間長く体力も中学生いざとき戦力と実施いる東日本大震災被災中学生様々な形で地域ボランティア活動担っている姿報道もちろん中学生安全に最大限配慮必要で言うま日頃災害に社会貢献姿勢身につける子供大人にも大変有効でと思われこ災害ボランティア活動へ意義づけとなる訓練へ参加に教育委員中学生避難開設訓練へ参加に東京教育委員作成安全教育プログラムに中学生地域安全課題日常備えや災害助け合い大切もに地域安全にも貢献明記中学生自助・共助深くし自他安全に主体に動く教育委員としまて本市中学校におきま避難開設訓練休日開催も部活動単位有志生徒備蓄整理やマンホールトイレ設置避難開設訓練に参加いると聞いてにま学校と地域協力災害に当たる西東京中学校ど活動か中学校校長と協議ただいま教育部長東京教育委員作成安全教育プログラムに災害安全に指導一環と災害に学校避難と場合想定中学生ボランティアと活動させる学習示参考に災害に社会貢献指導行うでと言われて中学生災害ボランティア活動にまもちろん先も述べ危険伴う役割除いた部分で救護活動や衛生管理給食や物資運搬幼児や高齢世話られこれら活動に必要な知識・技能小中学校保健学習や総合な学習時間体験通じて既に学んできたも多く体験通じて身につけた能力災害に総合に発揮災害・安全に指導と各教科指導内容関連明確に指導行う地域社会安全に貢献資質・能力育成指導充実てまこ,"['避難開設訓練', '今回避難開設訓練目的', '意図', '参加', '方々', 'アンケート', '大変', '評価', '以前提案', '訓練', '中学生ボランティア参加', '西東京', 'ベッドタウン小金井', '災害', '高齢避難誘導手助け中学生', '市内中学生対象', '消火', '救出訓練実施', '地域', '滞在時間', '体力', '中学生', '戦力', '実施', '東日本大震災被災中学生様々', '形', '地域ボランティア活動', '姿報道', '中学生安全', '最大限配慮必要', '日頃災害', '社会貢献姿勢身', '子供大人', '大変有効', '災害ボランティア活動', '意義', '訓練', '参加', '教育委員中学生避難開設訓練', '参加', '東京教育委員作成安全教育プログラム', '中学生地域安全課題日常備え', '災害', '大切', '地域安全', '貢献明記中学生自助', '共助', '自他安全', '主体', '教育委員', 'しま', '本市中学校', '避難開設訓練休日開催', '部活動単位有志生徒備蓄整理', 'マンホールトイレ設置避難開設訓練', '参加', '学校', '地域協力災害', '西東京中学校', '活動', '中学校校長', '協議', '教育部長東京教育委員作成安全教育プログラム', '災害安全', '指導一環', '災害', '学校避難', '場合想定中学生ボランティア', '活動', '学習示参考', '災害', '社会貢献指導', '中学生災害ボランティア活動', '先', '危険', '役割', '部分', '救護活動', '衛生管理給食', '物資運搬幼児', '高齢世話', 'これら活動', '必要', '知識', '技能小中学校保健学習', '総合', '学習時間体験', '体験', '身', '能力災害', '総合', '発揮災害', '安全', '指導', '教科指導内容関連明確', '指導', '地域社会安全', '貢献資質', '能力育成指導充実']","['災害', '災害', '災害', '災害']"
20,"特殊詐欺にによりま西東京でキャッシュカード詐欺や預貯金詐欺キャッシュカード狙った詐欺やＡＴＭ操作させられ現金だまし取還付詐欺親族るオレオレ詐欺特に多いできこう詐欺被害へ接触第一歩電話で犯行グループと会話しまうでこうも犯行グループと接触にワンクッション介在ツール自動通話録音思われ西東京で平成自動通話録音給付まで給付実績今年度暫定予算いつ自動通話録音申請受け付けて申請状況どんな状況といるか自動通話録音再に自動通話録音給付実績にま平成よりまで,希望にお渡し今年度準備いたいる給付に関方とま市ホームページ活用市民皆様にし申込み受付し及び田無警察にて月より実施月申請自動通話録音給付された家庭で特殊詐欺に巻き込まれる非常に少なると言われて特殊詐欺に対大変効果高いと言われて自動通話録音東京補助しまうとお聞きこ東京補助場合に自動通話録音給付ど形となるかそに東京補助にま消費消費行政強化交付制度活用視野に入れて自動通話録音給付にま市内被害状況も引き続き実施てなお実施に当たりま詐欺被害に遭われたや詐欺電話かかってきている特にリスク高い市民に対しま緊急に設置あらかじめ田無警察へも配布と西東京で特殊詐欺警視庁管内でワーストも発生いるそうでそ来年度東京補助制度廃止しまうで消費消費行政強化交付制度活用見込みででき給付に当たり詐欺被害に遭われたや詐欺電話かかってきたリスク高い市民に設置田無警察へも配布で被害となる市民人少なるこ一般同僚特殊詐欺電話あった相談あったもちょうど先日そういった連絡頂き市電話あって還付でいろいろ手続ほしいでそちょっと怪しいとすぐに電話ま市還付電話で手続か相談頂いたぐに「詐欺これもし連絡あっても一切相手にしで」と伝えこうにも自動通話録音ば多分犯人グループそうもう二度と行わなるとでこにも進めて","['特殊詐欺', '西東京', 'キャッシュカード詐欺', '預貯金詐欺キャッシュカード', '詐欺', 'ATM操作', '現金', '還付詐欺親族', 'オレオレ詐欺', 'きこう詐欺被害', '接触第一歩電話', '犯行グループ', '会話', '犯行グループ', '接触', 'ワンクッション介在ツール自動通話録音', '西東京', '平成自動通話録音給付', '給付実績今年度暫定予算', '自動通話録音申請', '申請状況', '状況', 'いるか自動通話録音', '自動通話録音給付実績', '平成', ',希望', '渡し今年度準備', '給付', '関方', '受付', '田無警察', '月', '実施月申請自動通話録音給付', '家庭', '特殊詐欺', '非常', '特殊詐欺', '対大変効果', '自動通話録音東京補助', '東京補助場合', '自動通話録音給付', '形', '東京補助', '消費消費行政強化交付制度活用視野', '自動通話録音給付', '市内被害状況', '実施', '実施', '詐欺被害', '詐欺電話', 'リスク', '市民', '緊急', '設置', '田無警察', '配布', '西東京', '特殊詐欺警視庁管内', 'ワースト', '発生', 'そう', 'そ来年度東京補助制度廃止', '消費消費行政強化交付制度活用見込み', '給付', '詐欺被害', '詐欺電話', 'リスク', '市民', '設置田無警察', '配布', '被害', '市民人少な', 'こ一般同僚特殊詐欺電話', '相談', '先日', '連絡', '市電話', '還付', '手続', 'そ', '電話', '市還付電話', '手続', '相談', 'ぐに', '詐欺これ', '連絡', '一切相手', '自動通話録音', '犯人グループ']","['田無警察', '田無警察']"
21,ひばりヶ丘周辺まちに都市計画道路進捗状況に東京事業用地取得に用地交渉進めている新座用地交渉に準備進めている分かりで交通空白地域交通不便地域改善高まる頂きこひばり丘北とか栄市民方々高齢も進んでし昔住宅購入当時と若くて平気だった今買物にも大変不便な状況と都市計画道路整備されたに以前でなバス運行検討改めてそ都市計画道路に再に都市計画道路整備に伴い公共交通空白地域・不便地域改善にま民間路線バス誘致に努めたでかなわ場合に周辺民間路線バス運行状況なバス運行検討行うといた都市計画道路へなバス運行検討にまもこに基づきま道路整備完了時期に合わせ民間路線バス誘致行ったで必要に応じて検討て民間バス誘致行うでかなわ場合になバス運行にも検討これこれで,"['ひばりヶ丘周辺まち', '都市計画道路進捗状況', '東京事業用地取得', '用地交渉', '新座用地交渉', '準備', '交通空白地域交通不便地域改善', '頂', 'ひばり丘北', '栄市民方々高齢', '昔住宅購入当時', '平気', '買物', '大変不便', '状況', '都市計画道路整備', '以前', 'バス運行検討', 'そ都市計画道路', '都市計画道路整備', '公共交通空白地域', '不便地域改善', '民間路線バス誘致', '場合', '周辺民間路線バス運行状況', 'バス運行検討', '都市計画道路', 'バス運行検討', 'こ', '道路整備完了時期', '民間路線バス誘致', '必要', '検討', '民間バス誘致', '場合', 'バス運行', '検討これこれ']",['買物']
22,()ひばりヶ丘北口市有で西東京でこ土地活用予定理由協定結んでいるな先も指摘し西武鉄道土地利用い西東京と何らか活用できにひばりヶ丘北口地域方々や商店要望あった場合にこ土地活用検討行ってかそにひばりヶ丘北口市有に再に市で使う予定かか現時点で先市長たと活用予定ただいろいろ行政需要変更で今将来どうなるかこれと地域皆様具体な土地活用要望あった場合公共とか公益観点で検討ただし道路用地と取得経緯とそ活用に一定制約とて土地西東京と西武鉄道株式会社で締結された協定に基づき無償貸与土地含め階段スペースに日常管理や日常管理に必要な資材保管場所と利用いる先も言い利用こに活用に西武鉄道と協議地域こスペースに何らか利用い要望も頂いてでそお話,"['ひばりヶ丘北口市有', '西東京', 'こ土地活用予定理由協定', '先', '指摘', '西武鉄道土地利用', '西東京', '活用でき', 'ひばりヶ丘北口地域方々', '商店要望', '場合', 'こ土地活用検討', 'ひばりヶ丘北口市有', '市', '予定', '現時点', '活用予定', '行政需要変更', '今将来', '土地活用要望', '場合公共', '公益観点', '検討', '道路用地', '取得経緯とそ活用', '一定制約', '土地西東京', '西武鉄道株式会社', '締結', '協定', '無償貸与土地', '階段スペース', '日常管理', '日常管理', '必要', '資材保管場所', '利用', '先', '利用こ', '活用', '西武鉄道', '協議地域こスペース', '利用', '要望', 'そお話']",['西武鉄道']
23,続きまデジタル改革関連と地方自治にるる詳細な頂きまこれ手続オンラインで様々なで市民サービス向上につなるとあわせてデジタルデバイド是正視点もでに高齢デジタルに不慣れなへケアも必要で簡素省力によって生み出資窓口充実真に対面で行う望ましい相談へで行政効率や財政で効果も期待こ進めて,"['デジタル改革関連', '地方自治', '詳細', 'これ手続オンライン', '様々', '市民サービス向上', 'デジタルデバイド是正視点', '高齢デジタル', '不慣れ', 'ケア', '必要', '簡素省力', '生み出資窓口充実', '対面', '相談', '行政効率', '財政', '効果', '期待']",
